Source,Target,Weight
NESIC J,JAMES W,2
OLIVIER A,JAMES W,1
PERAK B,JAMES W,1
PEREIRA F,JAMES W,1
PINEDA D,JAMES W,1
POTT H,JAMES W,4
PROSSER S,JAMES W,1
QAUROONI D,JAMES W,2
RABALLO A,JAMES W,1
RAMSEY C,JAMES W,1
RASHBROOK O,JAMES W,1
RATCLIFFE M,JAMES W,2
RICCI G,JAMES W,1
ROBERTSON R,JAMES W,1
RODRIGUEZ A,JAMES W,1
ROSENTHAL S,JAMES W,2
SALMELA M,JAMES W,1
SASS L,JAMES W,1
SCHREYACH M,JAMES W,1
SCHWITZGEBEL E,JAMES W,2
SEEMANN A,JAMES W,1
SEIDLER M,JAMES W,1
SHANON B,JAMES W,2
SHEVLIN H,JAMES W,1
SKILLEAS O,JAMES W,1
SKILLEN A,JAMES W,1
SKOF L,JAMES W,1
SKOUSGAARD S,JAMES W,2
SLABY J,JAMES W,2
SLORS M,JAMES W,2
SOLARI E,JAMES W,1
STANGHELLINI G,JAMES W,1
STOKES P,JAMES W,1
SUAREZ D,JAMES W,1
TANI J,JAMES W,1
TENGELYI L,JAMES W,1
THALABARD E,JAMES W,1
TRIZIO E,JAMES W,1
VANCE J,JAMES W,1
VERMERSCH P,JAMES W,2
WALSH P,JAMES W,1
WANG W,JAMES W,1
WHEATLEY T,JAMES W,1
WILSHIRE B,JAMES W,1
WISE N,JAMES W,1
WOOD J,JAMES W,1
WRIGHT B,JAMES W,1
WYNN M,JAMES W,2
ZAHAVI D,JAMES W,1
ZIPPEL N,JAMES W,1
ZOLLER D,JAMES W,1
ADAMS Z,JAMESON D,1
CANIVEZ P,JAMESON F,1
DALLMAYR F,JAMESON F,1
GODWAY E,JAMESON F,1
GRINTER A,JAMESON F,1
MELANEY W,JAMESON F,1
NUNEZ I,JAMESON F,1
PARUSNIKOVA Z,JAMESON F,1
SASS L,JAMESON F,1
JAGNOW R,JAMESON K,1
RADDEN J,JAMISON K,1
SASS L,JAMISON K,1
BLECHA I,JAMME C,1
BRUDZINSKA J,JAMME C,1
DALISSIER M,JAMME C,1
GREISCH J,JAMME C,1
GUTAUSKAS M,JAMME C,2
JAMME C,JAMME C,2
KIMMERLE H,JAMME C,2
MOCKEL C,JAMME C,1
PEREGO V,JAMME C,1
RENDON C,JAMME C,1
RUIZ A,JAMME C,1
PETKOVIC T,JAMMER M,1
PYLAJEW M,JAN A,1
BERNARD M,JAN P,1
KLEIST E,JANAWAY C,2
LUCHTE J,JANAWAY C,1
GORTZEN R,JANCKE R,1
AVERCHI M,JANET P,1
DECLERCK G,JANET P,1
FEYLES M,JANET P,1
HENRIKSEN M,JANET P,1
SHABANOVA J,JANI A,1
JIMENEZ J,JANIAUD J,1
DAVIDSON S,JANICAUD,1
TRAKAKIS N,JANICAUD,1
ALLOA E,JANICAUD D,2
ANDRUS G,JANICAUD D,1
BABICH B,JANICAUD D,1
BEAULIEU A,JANICAUD D,1
BENOIST J,JANICAUD D,1
BERNET R,JANICAUD D,1
BURCH M,JANICAUD D,1
CALCAGNO A,JANICAUD D,1
CAMILLERI S,JANICAUD D,1
CHAN W,JANICAUD D,1
COLLINS A,JANICAUD D,2
CONWAY M,JANICAUD D,1
COURTINE J,JANICAUD D,1
DAHL E,JANICAUD D,1
DAVIDSON S,JANICAUD D,2
DEPRAZ N,JANICAUD D,1
DETTLOFF D,JANICAUD D,1
DUBOST M,JANICAUD D,1
DUCHENE J,JANICAUD D,1
FORD R,JANICAUD D,1
FREYDBERG B,JANICAUD D,1
GABELLIERI E,JANICAUD D,2
GHITTI J,JANICAUD D,2
GIAMBASTIANI V,JANICAUD D,1
GRONDIN J,JANICAUD D,1
GROSOS P,JANICAUD D,1
GSCHWANDTNER C,JANICAUD D,2
GUILLEN G,JANICAUD D,1
HODGE J,JANICAUD D,1
HORNER R,JANICAUD D,1
JANICAUD D,JANICAUD D,1
KELLY M,JANICAUD D,1
KOZIN A,JANICAUD D,1
KUHN R,JANICAUD D,2
LABELLE G,JANICAUD D,1
LABOOY G,JANICAUD D,1
LAMBERT G,JANICAUD D,1
LEMNA K,JANICAUD D,1
LIEBSCH B,JANICAUD D,1
LLEWELYN J,JANICAUD D,1
MALET P,JANICAUD D,1
MANOUSSAKIS J,JANICAUD D,1
MARDER M,JANICAUD D,1
MONSEU N,JANICAUD D,1
MULLARKEY J,JANICAUD D,1
O'CONNOR P,JANICAUD D,1
ORGANISTI U,JANICAUD D,1
PERROT A,JANICAUD D,1
PREVOT A,JANICAUD D,1
PROLE D,JANICAUD D,1
PURCELL M,JANICAUD D,3
REYNOLDS J,JANICAUD D,1
RIVERA J,JANICAUD D,1
ROGGERO J,JANICAUD D,1
RUI X,JANICAUD D,1
RUSSELL M,JANICAUD D,2
SCHNELL A,JANICAUD D,1
SCHRIJVERS J,JANICAUD D,1
SCHUNKE M,JANICAUD D,1
SERON D,JANICAUD D,1
SEYLER F,JANICAUD D,1
STAUDIGL M,JANICAUD D,2
STERLICIII P,JANICAUD D,1
TEN K L,JANICAUD D,1
TENGELYI L,JANICAUD D,1
THOMAS-FOGIEL I,JANICAUD D,1
TIAHA D,JANICAUD D,1
TIN M,JANICAUD D,1
VIRI F,JANICAUD D,1
WALDENFELS B,JANICAUD D,1
WATSON S,JANICAUD D,1
WESTPHAL M,JANICAUD D,2
ZAHAVI D,JANICAUD D,1
FALOUE E,JANICAUI D,1
SMITH J,JANICOUD D,1
GIER N,JANIK A,1
O'CONNOR JK,JANIK A,1
MURCHADHA F,JANINCAUD D,1
GLINKA H,JANKE W,1
GLOY K,JANKE W,1
HART J,JANKE W,1
SEYLER F,JANKE W,1
ANSELL-PEARSON K,JANKELEVITCH V,1
BREEUR R,JANKELEVITCH V,1
CIARAMELLI F,JANKELEVITCH V,1
COHEN R,JANKELEVITCH V,1
COZMA C,JANKELEVITCH V,1
ELDRIDGE P,JANKELEVITCH V,1
HART J,JANKELEVITCH V,1
HART K,JANKELEVITCH V,1
KANABUS B,JANKELEVITCH V,1
SIVAK J,JANKELEVITCH V,2
ARGUELLES-FERNANDEZ G,JANNIDIS F,1
SPIEGELBERG H,JANNIK A,1
LEASK I,JANNSSEN P,1
TRNKA J,JANOUGEK H,1
TRNKA J,JANOUSEK H,1
KLEIN R,JANOWSKI B,1
RODRIGUEZ I,JANPATOCKA,1
ALDEA A,JANSEN J,2
COBOS J,JANSEN J,1
GENIUSAS S,JANSEN J,1
JANSEN J,JANSEN J,1
JONKUS D,JANSEN J,1
SABOLIUS K,JANSEN J,1
URBAN P,JANSEN J,1
VAN M C,JANSEN J,1
CORAZZA O,JANSEN K,3
ALDEA A,JANSSEN P,1
CAVALLARO M,JANSSEN P,1
CHOI K,JANSSEN P,1
HEFFERNAN G,JANSSEN P,1
PEUCKER H,JANSSEN P,1
SAKAKIBARA T,JANSSEN P,1
SOFFER G,JANSSEN P,1
VARGA P,JANSSEN P,1
GARFITT T,JANSSENS A,1
DRISCOLL E,JANTZEN G,1
ROSE M,JANTZEN G,2
GREGOR B,JANZ P,1
FUCHS T,JANZARIK W,1
MICALI S,JANZARIK W,1
VLASOVA O,JANZARIK W,1
KRIEGEL U,JANZEN G,1
HAHNEL M,JAQUES D,1
BATHO D,JARAN F,1
JARCZYK G,JARCYZK G,1
KERVEGAN J,JARCYZK G,1
JUSTE O,JARCZYC G,1
KERVEGAN J,JARCZYK,1
GERARD G,JARCZYK D,1
BERTRAM G,JARCZYK G,1
CAMILLERI S,JARCZYK G,2
CESARONI P,JARCZYK G,1
CLADAKIS M,JARCZYK G,1
GERARD G,JARCZYK G,2
JARCZYK G,JARCZYK G,1
LAOUREUX S,JARCZYK G,1
LAVAUD L,JARCZYK G,1
LECRIVAIN A,JARCZYK G,1
VIOULAC J,JARCZYK G,1
JARDINE J,JARDINE J,2
BELZEAUX R,JARDRI R,1
SHILINA-CONTE T,JARMAN D,1
SOBCHACK V,JARMAN D,1
SCHUHMANN K,JARMER K,1
PAUZA M,JARNIK V,1
JOLA C,JARVINNEN H,1
GIBBS P,JARVIS P,1
GIAMBASTIANI V,JARVIS S,1
HOWIE G,JARVIS S,1
MEANA D,JARVIS S,1
SMITH N,JARVIS S,1
PLOTKA W,JASINSKI B,1
HAZEN A,JASKOWSKI S,1
FUCHS T,JASNOW M,1
STAWARSKA B,JASNOW M,1
BUENO-GOMEZ N,JASON T,1
MORAN D,JASPER,1
FORD R,JASPERS,1
KUSTERS W,JASPERS,1
MORAN D,JASPERS,1
ERIKSEN T,JASPERS J,1
ARAGONA M,JASPERS K,1
AVERCHI M,JASPERS K,1
BASSO E,JASPERS K,1
BENDLOVA P,JASPERS K,1
BORTOLOTTI L,JASPERS K,2
CELY F,JASPERS K,1
DASTUR F,JASPERS K,1
DE C JM,JASPERS K,1
DE H S,JASPERS K,1
DOERR-ZEGERS O,JASPERS K,1
DORSCH F,JASPERS K,1
FUCHS T,JASPERS K,1
GARRIDO-MATURANO AE,JASPERS K,1
GONZALEZ F,JASPERS K,1
HEFFERNAN G,JASPERS K,2
HENRIKSEN M,JASPERS K,1
KOHAK E,JASPERS K,1
KUSTERS W,JASPERS K,2
KYSELO M,JASPERS K,1
LANDGREBE L,JASPERS K,1
LANIGAN R,JASPERS K,1
MALL R,JASPERS K,1
MARSH J,JASPERS K,1
MAZZARELLA E,JASPERS K,1
MERLEAU-PONTY M,JASPERS K,1
MICALI S,JASPERS K,1
MISHARA A,JASPERS K,1
MORAN D,JASPERS K,5
PAVAN C,JASPERS K,1
PEARSON K,JASPERS K,1
PEREGO V,JASPERS K,1
PEREIRA F,JASPERS K,1
RABALLO A,JASPERS K,1
RADDEN J,JASPERS K,1
RATCLIFFE M,JASPERS K,1
REYNAERT P,JASPERS K,1
SASS L,JASPERS K,3
SCHLIMME J,JASPERS K,1
SOLOVEV E,JASPERS K,1
SOUSA P,JASPERS K,1
STACK G,JASPERS K,1
STENGER G,JASPERS K,1
STRUYKERBOUDIER C,JASPERS K,1
TRIGG D,JASPERS K,1
TROUBE S,JASPERS K,1
VAN D Z,JASPERS K,3
VLASOVA O,JASPERS K,3
WERTZ F,JASPERS K,1
WIGGINS O,JASPERS K,2
WISE N,JASPERS K,1
WRATHALL M,JASPERS K,2
CAMILLERI S,JASPERT B,1
FLAMARIQUE L,JASPERT B,1
BREWER B,JASTROW J,1
DE N D,JAUBERT A,1
JAUME P,JAUME P,1
ARGUELLES-FERNANDEZ G,JAUSS H,2
DE B K,JAUSS H,1
PRICE D,JAUSS H,1
CIBULKA J,JAVIERPACHECO H,2
SOUTIF L,JAWERBAUM M,1
VARGA S,JAWORSKA A,1
OLTEANU A,JAWORSKI B,1
REID H,JAY,1
CLARK J,JAY M,1
CLARK T,JAY M,1
DALLMAYR F,JAY M,1
DOLEZAL L,JAY M,1
FAGENBLAT M,JAY M,1
GRITTEN A,JAY M,1
HOWIE G,JAY M,1
KUZIN I,JAY M,1
QAUROONI D,JAY M,1
REID H,JAY M,1
SIMON Z,JAY M,1
SCHMID H,JAY W,1
MOHANTY J,JAYATILLEKE K,1
GARDINER J,JAYNES J,1
SCHWITZGEBEL E,JAYNES J,1
GINEV D,JAYYUSI L,1
THOMAS-FOGIEL I,JDEY A,1
KURILOVICH I,JEAN B,1
INCE K,JEAN F,1
ERBETTA M,JEAN G,1
KUHN R,JEAN G,2
GARFITT T,JEAN R,1
POOLE R,JEAN R,1
AHN I,JEANLUC M,1
ATARIA Y,JEANMICHEL R,1
BOYLE N,JEANNEROD M,1
CASCELLI M,JEANNEROD M,1
CHADHA M,JEANNEROD M,1
DEBRU C,JEANNEROD M,1
DOKIC J,JEANNEROD M,1
GALLAGHER S,JEANNEROD M,1
GRUNBAUM T,JEANNEROD M,2
HEELAN P,JEANNEROD M,1
JANSEN J,JEANNEROD M,1
MADARY M,JEANNEROD M,1
NANAY B,JEANNEROD M,1
OVERGAARD M,JEANNEROD M,1
PACHERIE E,JEANNEROD M,1
ROBINSON W,JEANNEROD M,1
SEEMANN A,JEANNEROD M,1
SHEETS-JOHNSTONE M,JEANNEROD M,1
VELMANS M,JEANNEROD M,1
VICENTE A,JEANNEROD M,1
WONG H,JEANNEROD M,1
DALISSIER M,JEANPAUL S,1
RICHARDS B,JEANPAUL S,1
DAHL E,JEANROND,1
DAHL E,JEANROND W,2
PETKOVIC T,JEANS J,1
BONIFAZ N,JEANSON F,1
ROSATO J,JEANSON F,1
JAMME C,JEDES L,1
CAPSTICK M,JEFFERIES S,1
COVA F,JEFFERSON M,1
NEWELL W,JEFFERSON T,1
BHARGAVA R,JEFFERY R,1
DALISSIER M,JEFFREY F,1
ERIKSEN T,JEFFREY J,1
HORNER R,JEFFREY S,1
COOKE E,JEHL C,1
NOVOTNY K,JEHO K,1
JUZEFOVIC A,JEKENTAITE L,1
UEMURA G,JELLINEK G,1
SCARSO D,JENCKS C,1
KOHAK E,JENICEK T,1
FORD J,JENKIN M,1
SOBCHACK V,JENKINS B,1
MCCLELLAND T,JENKINS H,1
VAN H P,JENKINS H,1
WHITE W,JENKINS H,2
CSORDAS T,JENKINS J,1
FUCHS T,JENKINS J,1
RASHED M,JENKINS J,1
SIMON Z,JENKINS K,1
SPIEGEL G,JENKINS K,1
DI B E,JENKINS R,1
JENKINS S,JENKINS S,1
TONER J,JENKINS S,1
PORAT O,JENNI E,1
YOSHIMI J,JENNINGS C,1
DAHLSTROM D,JENNINGS V,1
BOLLNOW O,JENSCH E,1
JENSEN K,JENSEN,1
RUSSELL M,JENSEN A,1
WEIK E,JENSEN A,1
BEHNKE E,JENSEN D,1
GRUNBAUM T,JENSEN M,1
HAWTHORNE S,JENSEN P,1
BERENDZEN J,JENSEN R,1
ECKSTRAND N,JENSEN R,1
FOULTIER A,JENSEN R,1
FROESE T,JENSEN R,1
GALLAGHER S,JENSEN R,1
HAUSER K,JENSEN R,1
HOFFDING S,JENSEN R,1
INVERSO H,JENSEN R,1
MATHERNE S,JENSEN R,1
SACHS C,JENSEN R,1
SMYTH B,JENSEN R,1
VYDRA A,JENSEN W,1
GOSETTI-FERENCEI JA,JENSON D,1
STOKES P,JENSON M,1
NEAMTU M,JENSON R,1
KIM H,JEONG K,1
NORRIS C,JEPHCOTT E,1
GODDE G,JERUSALEM W,1
JERVOLINO D,JERVOLIND D,1
ALTIERI L,JERVOLINO D,1
CAPUTO A,JERVOLINO D,1
DAVIDSON S,JERVOLINO D,1
MILLAR B,JESHION R,1
SCHELLENBERG S,JESHION R,3
THOLT P,JESIC M,1
HERBERT G,JESSUP B,1
ST P J,JEZER M,1
PERAK B,JEZIC M,1
CHADHA M,JHA G,1
LOHMAR D,JI D,1
VELASCO P,JIANG J,1
WANG H,JIANG L,1
ZHANG E,JIANG T,1
KORALUS P,JIANG Y,1
VITIELLO G,JIBU M,1
DE L CO,JIMENEZ M,1
KRISTJANSSON K,JIMENEZ M,1
LAFAYE C,JIMENEZ M,1
LUH J,JINGJONG L,1
IRWIN B,JIRAK D,1
FUCHS T,JIRSA R,1
KUZIN I,JOANNIS D,1
JOAS H,JOAS H,1
BIELAS J,JOB V,1
GEIGER M,JODL F,1
FREYDBERG B,JOEWTT B,1
OGAWA T,JOEWTT B,1
PEPERZAK A,JOEWTT B,1
NELSON E,JOHACH H,2
MICHEL J,JOHANN M,1
JOHANNESDOTTIR G,JOHANNESDOTTIR G,1
FERMANDOIS E,JOHANNESSEN K,1
JAGNOW R,JOHANSSOG,1
BENGTSSON J,JOHANSSON E,1
CUNDALL M,JOHANSSON G,1
JOLA C,JOHANSSON G,1
KRUEGER J,JOHANSSON G,1
HAZEN A,JOHANSSON I,1
MAC C C,JOHANSSON I,1
SZANTO T,JOHANSSON I,1
BITBOL M,JOHANSSON P,1
FINK C,JOHANSSON R,2
CASSEDY S,JOHN D,1
ENNIS P,JOHN E,1
MCFADDEN J,JOHN E,1
GIBBS P,JOHN F,1
ZHANG E,JOHN G,1
HALDANE J,JOHN H,1
RICHARDS B,JOHN K,1
CONKLIN W,JOHN L,1
KALINOWSKI G,JOHN P,1
SPADER P,JOHN P,1
HALDANE J,JOHN S,1
GRAVES A,JOHN W,1
MORRIS D,JOHNCOCK W,1
OKSALA J,JOHNSON A,1
COOKE E,JOHNSON B,1
SEMCHUK Y,JOHNSON C,1
YANCY G,JOHNSON C,1
BARKER J,JOHNSON D,1
HARTIMO M,JOHNSON D,1
JOHNSON F,JOHNSON E,2
PREVOT A,JOHNSON E,1
CHILLON J,JOHNSON F,1
JOHNSON E,JOHNSON F,1
JOHNSON F,JOHNSON F,1
LLORENTE J,JOHNSON F,1
BABICH B,JOHNSON G,1
CROWTHER P,JOHNSON G,1
FOULTIER A,JOHNSON G,1
LEE E,JOHNSON G,1
LEVIN D,JOHNSON G,1
MATHERNE S,JOHNSON G,1
OVERVOLD G,JOHNSON G,1
RAVIV O,JOHNSON G,1
SCHREYACH M,JOHNSON G,1
TRIGG D,JOHNSON G,1
HAGGARD P,JOHNSON H,1
KIDD I,JOHNSON H,1
SALAMON G,JOHNSON H,1
GOBET F,JOHNSON J,1
ROHRBACH A,JOHNSON J,1
ADAM A,JOHNSON M,1
BLOMBERG J,JOHNSON M,1
BOWER M,JOHNSON M,1
BUENO-GOMEZ N,JOHNSON M,1
CHAMPAGNE M,JOHNSON M,1
CRIPPEN M,JOHNSON M,2
CROWTHER P,JOHNSON M,1
DE J H,JOHNSON M,1
GALLAGHER S,JOHNSON M,1
GEORGIOU A,JOHNSON M,1
GHIJSEN H,JOHNSON M,1
GOSETTI-FERENCEI JA,JOHNSON M,1
HERSCH E,JOHNSON M,1
HILLS J,JOHNSON M,2
IRWIN B,JOHNSON M,1
KIDD I,JOHNSON M,1
LAROI F,JOHNSON M,1
MACLAREN K,JOHNSON M,1
MATHISON J,JOHNSON M,3
MORRIS M,JOHNSON M,1
PERAK B,JOHNSON M,1
PEREIRA F,JOHNSON M,1
QUAEGHEBEUR L,JOHNSON M,1
SHANON B,JOHNSON M,1
STUART S,JOHNSON M,1
TANG M,JOHNSON M,1
VAN D SCHYFF D,JOHNSON M,2
GINEV D,JOHNSON R,1
TALLON A,JOHNSON R,1
CANNIZZARO S,JOHNSON S,1
CANNON B,JOHNSON S,2
CASEY E,JOHNSON S,1
CUNDALL M,JOHNSON S,1
VASTERLING V,JOHNSON S,1
EMERSON C,JOHNSON T,1
GREENWOOD J,JOHNSON T,1
JORBA M,JOHNSON W,2
EVANS F,JOHNSONLAIRD P,2
GEORGIOU A,JOHNSONLAIRD P,1
HAGGARD P,JOHNSONLAIRD P,1
KASTURIRANGAN R,JOHNSONLAIRD P,1
KLAUSEN S,JOHNSONLAIRD P,1
MCDERMOTT D,JOHNSONLAIRD P,1
SRIPADA C,JOHNSONLAIRD P,1
KRISTENSEN S,JOHNSONS G,1
HOWELL W,JOHNSTEINER V,1
KON M,JOHNSTON A,1
JACQUES W,JOHNSTON I,1
JOHNSTON S,JOHNSTON J,1
OLTEANU A,JOHNSTON J,1
ARSTILA V,JOHNSTON M,1
BENBAJI H,JOHNSTON M,1
BLOCK N,JOHNSTON M,1
BROGAARD B,JOHNSTON M,1
CHUDNOFF E,JOHNSTON M,2
DEERY O,JOHNSTON M,1
DOKIC J,JOHNSTON M,1
FERRAN I,JOHNSTON M,3
HELLIE B,JOHNSTON M,1
JAGNOW R,JOHNSTON M,1
KALDERON M,JOHNSTON M,1
KNIGHT G,JOHNSTON M,1
MILLAR B,JOHNSTON M,1
MISCEVIC N,JOHNSTON M,1
NORRIS C,JOHNSTON M,1
REILAND I,JOHNSTON M,1
SCHELLENBERG S,JOHNSTON M,2
SIMONITI V,JOHNSTON M,1
SMITH J,JOHNSTON M,1
SPEAKS J,JOHNSTON M,1
STRAWSON G,JOHNSTON M,1
SUAREZ D,JOHNSTON M,1
THOMPSON B,JOHNSTON M,1
VANCE J,JOHNSTON M,1
WERNER P,JOHNSTON M,1
PASQUINELLI E,JOHNSTON O,1
MEIJER M,JOHNSTON P,1
GREENWOOD J,JOHNSTON T,1
MCCUMBER J,JOHNSTON W,1
SHEETS-JOHNSTONE M,JOHNSTONE A,1
WEHRLE M,JOHNSTONE A,1
DOKIC J,JOHNSTONE H,1
KENNY R,JOHNSTONE H,1
KENNY R,JOHNSTONE J,1
HELBERG N,JOIS K,1
LUH J,JOISTEN K,1
BARLASSINA L,JOKERST M,1
JOLA C,JOLA C,1
GLASS J,JOLDERSMA C,1
GARFITT T,JOLIVET R,1
LABELLE G,JOLIVET R,1
SOBREVILLA D,JOLIVET R,1
PITT D,JOLLEY K,1
BARBARAS R,JONAS,1
POMMIER E,JONAS,1
ALVAREZ J,JONAS H,1
BARBARAS R,JONAS H,3
BRAUDE H,JONAS H,1
CONILL-SANCHO J,JONAS H,1
DE J H,JONAS H,1
DE J P,JONAS H,1
DECLERCK G,JONAS H,1
DEPRAZ N,JONAS H,3
DUARTE M,JONAS H,1
EMBREE L,JONAS H,1
ESCOUBAS E,JONAS H,1
FROESE T,JONAS H,3
FUCHS T,JONAS H,3
KENNY R,JONAS H,1
KOHAK E,JONAS H,1
LOTZ C,JONAS H,1
MAIESE M,JONAS H,1
MEACHAM D,JONAS H,1
MEANA D,JONAS H,1
MELANEY W,JONAS H,1
MENSCH J,JONAS H,1
MULLER J,JONAS H,1
ORR J,JONAS H,1
POMMIER E,JONAS H,2
RISIO L,JONAS H,1
RIVERA J,JONAS H,1
ROESNER M,JONAS H,1
RUIZ-MIRAZO K,JONAS H,1
SCHALOW F,JONAS H,1
SEIFERT J,JONAS H,2
SMYTH B,JONAS H,1
THOMPSON E,JONAS H,1
TOMASOVICOVA J,JONAS H,1
VACHA J,JONAS H,1
VARELA F,JONAS H,1
WELTON D,JONAS H,2
WIGGINS O,JONAS H,1
WILLIAMS H,JONAS H,1
WOODY M,JONAS H,1
POMMIER E,JONAS P,1
KOHAK E,JONASOVE H,1
OLTEANU A,JONASSEN D,1
KRIEGEL U,JONATHAN C,2
HADREAS P,JONES,1
JONES A,JONES,1
ALLOA E,JONES A,1
MIKA C,JONES A,1
PERINAN J,JONES A,1
SCHREYACH M,JONES A,1
BERTINO A,JONES C,1
NOVELLA E,JONES C,1
SEIFERT J,JONES D,1
LANDERER C,JONES E,1
CLARK T,JONES G,1
CURZER H,JONES G,1
GOBET F,JONES G,1
CALI C,JONES J,1
GALLEGOS F,JONES K,1
KEREN A,JONES K,1
SALMELA M,JONES K,1
SCHMID H,JONES K,1
MILLAR B,JONES L,1
PERAK B,JONES L,1
WYNN M,JONES L,1
MORAN D,JONES M,1
PERRAUDIN J,JONES M,1
VYDRA A,JONES M,1
GRUNBAUM T,JONES O,1
BELZEAUX R,JONES S,1
HOFFDING S,JONES S,1
JONES S,JONES S,2
LAROI F,JONES S,1
WILTSCHE H,JONES S,1
ANDRUS G,JONES T,1
BECHTOL H,JONES T,1
COLLINS A,JONES T,1
HARDING B,JONES T,1
JONES T,JONES T,1
SCHUNKE M,JONES T,1
HEADLEY C,JONES W,1
SLORS M,JONGEPIER F,1
JENNINGS C,JONIDES J,1
ALVIS J,JONKERS P,1
SCHRIJVERS J,JONKERS P,1
BRIEDIS M,JONKUS D,2
GUTAUSKAS M,JONKUS D,1
JONKUS D,JONKUS D,9
JUOZELIS E,JONKUS D,1
KUCINSKAS J,JONKUS D,1
MOLOTOKIENE E,JONKUS D,2
SALDUKAITYTE J,JONKUS D,1
VALINSKAITE V,JONKUS D,1
PERAK B,JONTE P,1
RADDEN J,JOORMANN J,1
JOOS E,JOOS E,1
NOVELLA E,JORAVSKY D,1
JORBA M,JORBA G,1
ASTOBIZA A,JORBA M,1
JANSEN J,JORBA M,1
JORBA M,JORBA M,4
SEBASTIAN M,JORBA M,1
VICENTE A,JORBA M,1
PERAK B,JORDAN M,1
TANI J,JORDAN M,2
WONG H,JORDAN M,1
REID H,JORDAN R,1
SOTO F,JORDAN R,2
ENGELLAND C,JORDAN W,1
JORGENSEN D,JORGENSEN D,1
TERRON J,JORGENSEN G,1
STUNKEL K,JORGENSEN S,1
KECK F,JORION P,1
FALCON L,JOSE G,1
JAROS M,JOSELIT D,1
SINNOTT-ARMSTRONG W,JOSEPH C,1
WOELERT P,JOSEPH G,1
OKUI H,JOSEPH H,1
SEUREN P,JOSEPH J,2
SMYTH B,JOSEPH L,1
LEVY L,JOSEPH M,1
WISE N,JOSEPHS K,1
DAUJOTYTE-PAKERIENE V,JOSIPOVICI G,1
RATCLIFFE M,JOSIPOVICI G,1
LANDES D,JOST L,1
LAOUREUX S,JOSTES F,1
IRWIN B,JOSTMANN N,1
WISE N,JOUBERT O,1
FORD R,JOUGHIN M,1
CONWAY M,JOUHARD M,1
ROMANO C,JOUMIER L,1
SERBAN C,JOUMIER P,1
GRATTAN-GUINNESS I,JOURDAIN P,1
HILL C,JOURDAIN P,1
PERAK B,JOURDAN C,1
SMYTHIES J,JOURDAN J,1
VAUTRELLE H,JOURDE P,1
PINNA S,JOURNET C,1
GRANT S,JOUSSE M,1
ZIPPEL N,JOUVET M,1
HEINAMAA S,JOWETT B,1
WEINER S,JOWETT B,1
ROSE M,JOY M,1
BRATU H,JOYCE J,1
DEWAEHLENS A,JOYCE J,1
HOFFHEIMER M,JOYCE J,1
KOUKAL D,JOYCE J,1
KRAUSE J,JOYCE J,1
MCCARTHY J,JOYCE J,1
MILDENBERG A,JOYCE J,1
SLABY J,JOYCE K,1
JOYCE R,JOYCE R,2
MAJORS B,JOYCE R,1
CURZER H,JR H E,1
KIM H,JU W,1
WU R,JUARRERO A,1
ZOLLER D,JUBB R,1
LAFAYE C,JUDD D,1
VLIEGHE J,JUDITH B,1
PLOTKA W,JUDYCKI S,1
POKROPSKI M,JUDYCKI S,1
RUTKEVICH A,JUENGER E,1
VYDROVA J,JUHASOVA J,1
GARFITT T,JULES L,1
MCDERMOTT D,JULESZ B,1
SCHELLENBERG S,JULESZ B,1
LESERRE D,JULIA,1
GUILLEN G,JULIA I,1
LESERRE D,JULIA V,1
MARCHAL K,JULLIEN,1
MARCHAL K,JULLIEN F,1
OBERT M,JULLIEN F,2
OBERT M,JULLIEN M,1
OVERGAARD M,JULTESZ B,1
CLARK T,JUMP H,1
CASEY E,JUNG,1
REID H,JUNG,1
BASSO E,JUNG C,2
BRIER S,JUNG C,1
CHIMISSO C,JUNG C,1
DRISCOLL E,JUNG C,1
GARDINER J,JUNG C,1
GILDERSLEEVE M,JUNG C,2
GONZALO J,JUNG C,1
KUHN R,JUNG C,1
MARTINEZ D,JUNG C,2
MATHISON J,JUNG C,1
MISHARA A,JUNG C,1
SCHALOW F,JUNG C,1
SHCHUKIN V,JUNG C,1
GENIUSAS S,JUNG E,1
HOROWITZ R,JUNG H,1
REID H,JUNG H,1
SINGH B,JUNG H,1
KIM H,JUNG J,2
CONKLIN W,JUNG K,1
ARGUELLES-FERNANDEZ G,JUNG M,1
BARIZZA A,JUNG M,1
CAMILLERI S,JUNG M,3
FEHER I,JUNG M,1
GINEV D,JUNG M,1
KONACHEVA S,JUNG M,1
NELSON E,JUNG M,1
OVERGAARD S,JUNG M,1
SMITH J,JUNG M,1
VIOLA T,JUNG M,1
SMYTH B,JUNG R,1
SHORES C,JUNGE W,1
KORTNER U,JUNGEL E,1
MATEJCKOVA T,JUNGEL E,1
MATEJCKOVA T,JUNGER E,1
MOLDENHAUER B,JUNGER E,1
WRATHALL M,JUNGER E,1
MESNIL J,JURANVILLE A,1
DE J H,JURCZYK K,1
JURGENS U,JURGENS U,2
DAUJOTYTE-PAKERIENE V,JURGUTIENE A,1
WALKER K,JURIST E,1
WEINER S,JURIST E,1
O'CALLAGHAN C,JUSCZYK P,1
LEVINSON J,JUSLIN P,1
VALITALO R,JUUSO H,2
JUZEFOVIC A,JUZEFOVIC A,3
IBRI I,KAAG J,1
THYS M,KAAS M,1
