"Source","Target","Weight"
"SCHRIJVERS J","MACQUARRIE J"," 1"
"STAEHLER T","MACQUARRIE J"," 1"
"TOADVINE T","MACQUARRIE J"," 1"
"TRAYLOR A","MACQUARRIE J"," 1"
"LAASIK K","MADARY M"," 1"
"LIBERATI N","MADARY M"," 1"
"MADARY M","MADARY M"," 3"
"MATHERNE S","MADARY M"," 1"
"WILLIFORD K","MADARY M"," 1"
"AUDI R","MADDY P"," 1"
"DA S JJ","MADDY P"," 1"
"GASPARYAN D","MADDY P"," 1"
"KVASZ L","MADDY P"," 3"
"SMITH B","MADDY P"," 1"
"TIESZEN R","MADDY P"," 1"
"WOJTOWICZ K","MADDY P"," 2"
"BAEYENS F","MADISON G"," 1"
"BRIEDIS M","MADISON G"," 2"
"CROWTHER P","MADISON G"," 1"
"EVINK E","MADISON G"," 1"
"FOULTIER A","MADISON G"," 1"
"GODWAY E","MADISON G"," 1"
"HEINAMAA S","MADISON G"," 2"
"HORENSTEIN A","MADISON G"," 1"
"JAMES S","MADISON G"," 1"
"JAUME P","MADISON G"," 1"
"KOUKAL D","MADISON G"," 2"
"SCHREYACH M","MADISON G"," 1"
"SMITH J","MADISON G"," 1"
"SMYTH B","MADISON G"," 2"
"SOBCHACK V","MADISON G"," 1"
"SPARROW T","MADISON G"," 1"
"SVENAEUS F","MADISON G"," 1"
"TOADVINE T","MADISON G"," 1"
"VANDEPITTE M","MADISON G"," 1"
"FERRAGUTO F","MAESSCHALCK M"," 1"
"FORESTIER F","MAESSCHALCK M"," 1"
"KANABUS B","MAESSCHALCK M"," 2"
"KUHN R","MAESSCHALCK M"," 1"
"HENRIKSEN M","MAHER B"," 1"
"VAN D Z","MAHER B"," 1"
"WISE N","MAHER B"," 2"
"YOUNG G","MAHER B"," 2"
"JESIC M","MAJOR L"," 2"
"SIVAK J","MAJOR L"," 2"
"THOLT P","MAJOR L"," 1"
"TRNKA J","MAJOR L"," 1"
"CLARK W","MAKER W"," 1"
"EMUNDTS D","MAKER W"," 1"
"LANDA I","MAKER W"," 1"
"MENDOLA G","MAKER W"," 1"
"MILLER J","MAKER W"," 1"
"WRETZEL J","MAKER W"," 2"
"DE W N","MAKKREEL R"," 1"
"ENNIS P","MAKKREEL R"," 1"
"LOHMAR D","MAKKREEL R"," 1"
"NELSON E","MAKKREEL R"," 3"
"PEREGO V","MAKKREEL R"," 1"
"SCHALOW F","MAKKREEL R"," 2"
"STEINBOCK A","MAKKREEL R"," 2"
"AREL J","MALABOU C"," 1"
"BLUMENFELD J","MALABOU C"," 1"
"FERNANDEZ A","MALABOU C"," 1"
"HRNJEZ S","MALABOU C"," 1"
"ROSE M","MALABOU C"," 1"
"RUSSON J","MALABOU C"," 2"
"SCHNELL A","MALABOU C"," 2"
"SLABY J","MALABOU C"," 1"
"ERGINEL M","MALCOLM N"," 1"
"KOTATKO P","MALCOLM N"," 1"
"LOORITS K","MALCOLM N"," 1"
"SEBASTIAN M","MALCOLM N"," 1"
"SKIRKE C","MALCOLM N"," 1"
"WEINZWEIG M","MALCOLM N"," 1"
"ZIPPEL N","MALCOLM N"," 1"
"BALLANFAT E","MALDINEY H"," 2"
"BEHNKE E","MALDINEY H"," 1"
"DEPRAZ N","MALDINEY H"," 3"
"DUCROS P","MALDINEY H"," 1"
"ESCOUBAS E","MALDINEY H"," 1"
"FELIX F","MALDINEY H"," 1"
"GHITTI J","MALDINEY H"," 1"
"GROSOS P","MALDINEY H"," 1"
"JACQUET F","MALDINEY H"," 1"
"JANICAUD D","MALDINEY H"," 1"
"LEE E","MALDINEY H"," 1"
"LIMIDO-HEULOT P","MALDINEY H"," 1"
"MALET P","MALDINEY H"," 2"
"MICALI S","MALDINEY H"," 2"
"POPA D","MALDINEY H"," 2"
"RODRIGO P","MALDINEY H"," 2"
"SERBAN C","MALDINEY H"," 1"
"SUCHAREK P","MALDINEY H"," 1"
"ZAIETTA L","MALDINEY H"," 1"
"COSTA V","MALL R"," 1"
"LOHMAR D","MALL R"," 2"
"MALL R","MALL R"," 1"
"MARTIN J","MALL R"," 1"
"MORAN D","MALL R"," 1"
"WILLIAMS H","MALL R"," 1"
"BENDER F","MALLIN S"," 1"
"DALISSIER M","MALLIN S"," 1"
"KEEPING J","MALLIN S"," 2"
"MORRIS D","MALLIN S"," 1"
"SCHREYACH M","MALLIN S"," 1"
"BAIASU R","MALPAS J"," 1"
"CROWELL S","MALPAS J"," 2"
"DOLEZAL L","MALPAS J"," 1"
"DORFLER T","MALPAS J"," 1"
"ENGELLAND C","MALPAS J"," 2"
"GIBBS P","MALPAS J"," 2"
"JOHNSON F","MALPAS J"," 1"
"MERAZ F","MALPAS J"," 1"
"MORRIS D","MALPAS J"," 1"
"POLLARD C","MALPAS J"," 1"
"WRATHALL M","MALPAS J"," 1"
"ZAHAVI D","MALPAS J"," 1"
"CASSOU-NOGUES P","MANCOSU P"," 1"
"FEIST R","MANCOSU P"," 1"
"GRATTAN-GUINNESS I","MANCOSU P"," 1"
"HARTIMO M","MANCOSU P"," 1"
"TIESZEN R","MANCOSU P"," 1"
"TOADER I","MANCOSU P"," 2"
"GILL M","MANDELBAUM M"," 2"
"GLASGOW J","MANDELBAUM M"," 1"
"HORGAN T","MANDELBAUM M"," 4"
"JOYCE R","MANDELBAUM M"," 1"
"KRIEGEL U","MANDELBAUM M"," 2"
"MASROUR F","MANDELBAUM M"," 1"
"MEIJER M","MANDELBAUM M"," 1"
"POTRC M","MANDELBAUM M"," 1"
"SINNOTT-ARMSTRONG W","MANDELBAUM M"," 1"
"WARE O","MANDELBAUM M"," 1"
"DEPRAZ N","MANGAN B"," 1"
"FORD J","MANGAN B"," 1"
"ILUNDAIN-AGURRUZA J","MANGAN B"," 1"
"LAVAZZA A","MANGAN B"," 1"
"MANGAN B","MANGAN B"," 1"
"PROSSER A","MANGAN B"," 1"
"ROBINSON W","MANGAN B"," 1"
"YOSHIMI J","MANGAN B"," 2"
"CIBULKA J","MANNHEIM K"," 1"
"GERL-FALKOVITZ HB","MANNHEIM K"," 1"
"JOAS H","MANNHEIM K"," 1"
"LIEBSCH B","MANNHEIM K"," 1"
"NEAMTU M","MANNHEIM K"," 1"
"SRUBAR I","MANNHEIM K"," 2"
"GREGOR B","MANOUSSAKIS J"," 3"
"KEARNEY R","MANOUSSAKIS J"," 1"
"MANOUSSAKIS J","MANOUSSAKIS J"," 1"
"MASTERSON P","MANOUSSAKIS J"," 1"
"RIVERA J","MANOUSSAKIS J"," 1"
"ALDEA A","MARBACH E"," 3"
"BOWER M","MARBACH E"," 1"
"BREEUR R","MARBACH E"," 1"
"CAVALLARO M","MARBACH E"," 1"
"ELDRIDGE P","MARBACH E"," 1"
"FRECHETTE G","MARBACH E"," 1"
"GLINKA H","MARBACH E"," 1"
"JACOBS H","MARBACH E"," 1"
"JANSEN J","MARBACH E"," 1"
"KRIOUKOV A","MARBACH E"," 2"
"MARBACH E","MARBACH E"," 3"
"MICALI S","MARBACH E"," 2"
"MOLOTOKIENE E","MARBACH E"," 1"
"OWEN I","MARBACH E"," 1"
"POPA D","MARBACH E"," 1"
"RAMSTEAD M","MARBACH E"," 1"
"ROZZONI C","MARBACH E"," 1"
"SAKAKIBARA T","MARBACH E"," 1"
"SHIM M","MARBACH E"," 1"
"SUAREZ D","MARBACH E"," 1"
"THOMPSON E","MARBACH E"," 1"
"VALLOR S","MARBACH E"," 1"
"ZIPPEL N","MARBACH E"," 1"
"BITBOL M","MARCEL A"," 1"
"FROESE T","MARCEL A"," 1"
"GALLAGHER S","MARCEL A"," 2"
"LIND R","MARCEL A"," 1"
"MYLOPOULOS M","MARCEL A"," 1"
"POELLNER P","MARCEL A"," 1"
"SCHMID H","MARCEL A"," 1"
"SCHWITZGEBEL E","MARCEL A"," 1"
"SMITH J","MARCEL A"," 1"
"WONG H","MARCEL A"," 1"
"WOOD J","MARCEL A"," 1"
"ATKINS K","MARCEL G"," 1"
"BARZILAI D","MARCEL G"," 1"
"BENDLOVA P","MARCEL G"," 3"
"CAPUTO J","MARCEL G"," 1"
"CORMANN G","MARCEL G"," 1"
"DURANTE M","MARCEL G"," 1"
"FLYNN T","MARCEL G"," 1"
"GONZALEZ S","MARCEL G"," 1"
"JANICAUD D","MARCEL G"," 1"
"KINGWELL M","MARCEL G"," 1"
"MALET P","MARCEL G"," 1"
"MARASSI M","MARCEL G"," 1"
"MARSH J","MARCEL G"," 5"
"RUSSO M","MARCEL G"," 1"
"SEIFERT J","MARCEL G"," 1"
"SKOUSGAARD S","MARCEL G"," 2"
"TATTAM H","MARCEL G"," 2"
"TUNSTALL D","MARCEL G"," 2"
"WERTZ F","MARCEL G"," 1"
"ANGUS I","MARCUSE H"," 3"
"BARBA-KAY A","MARCUSE H"," 1"
"CASEY E","MARCUSE H"," 1"
"DE L F","MARCUSE H"," 1"
"GIBBS P","MARCUSE H"," 3"
"GORTZEN R","MARCUSE H"," 1"
"HAMRICK W","MARCUSE H"," 1"
"HOFFHEIMER M","MARCUSE H"," 1"
"HOWIE G","MARCUSE H"," 1"
"HRNJEZ S","MARCUSE H"," 1"
"KACERAUSKAS T","MARCUSE H"," 1"
"KISIEL T","MARCUSE H"," 1"
"LAU K","MARCUSE H"," 1"
"LAUER C","MARCUSE H"," 1"
"MAKER W","MARCUSE H"," 1"
"MARSH J","MARCUSE H"," 3"
"MATEJCKOVA T","MARCUSE H"," 1"
"MIKLOWITZ P","MARCUSE H"," 1"
"MORAN D","MARCUSE H"," 1"
"MURRAY S","MARCUSE H"," 1"
"NG K","MARCUSE H"," 1"
"OCAY J","MARCUSE H"," 2"
"RAMIREZ M","MARCUSE H"," 1"
"REID H","MARCUSE H"," 1"
"RODRIGO P","MARCUSE H"," 1"
"SAENZ M","MARCUSE H"," 1"
"SORENSEN A","MARCUSE H"," 2"
"THOMSON I","MARCUSE H"," 1"
"WALDENFELS B","MARCUSE H"," 1"
"EVANS F","MARGOLIS J"," 1"
"LEVY L","MARGOLIS J"," 2"
"NELSON E","MARGOLIS J"," 1"
"POLLARD C","MARGOLIS J"," 1"
"HARDING B","MARIAS J"," 1"
"OCONNOR R","MARIAS J"," 1"
"RUSSO M","MARIAS J"," 1"
"VENTURA J","MARIAS J"," 1"
"DWYER D","MARION"," 1"
"FURTAK R","MARION"," 1"
"GREGOR B","MARION"," 1"
"GSCHWANDTNER C","MARION"," 1"
"KOSKY J","MARION"," 1"
"LAWELL D","MARION"," 1"
"MANOUSSAKIS J","MARION"," 1"
"MARDER M","MARION"," 1"
"PREVOT A","MARION"," 1"
"REDMOND W","MARION"," 1"
"SCHRIJVERS J","MARION"," 1"
"THOMAS-FOGIEL I","MARION"," 1"
"TRAKAKIS N","MARION"," 1"
"AHN I","MARION J"," 1"
"ALVIS J","MARION J"," 8"
"ANDRUS G","MARION J"," 2"
"ARBIB D","MARION J"," 2"
"BALLANFAT E","MARION J"," 1"
"BEAULIEU A","MARION J"," 1"
"BECHTOL H","MARION J"," 3"
"BENOIST J","MARION J"," 3"
"BERNASCONI R","MARION J"," 1"
"BERNET R","MARION J"," 2"
"BROGAN M","MARION J"," 1"
"BURCH M","MARION J"," 3"
"CALCAGNO A","MARION J"," 1"
"CAMILLERI S","MARION J"," 4"
"CHOPLIN H","MARION J"," 1"
"COLLINS A","MARION J"," 6"
"CONTY A","MARION J"," 1"
"DAHL E","MARION J"," 3"
"DALISSIER M","MARION J"," 1"
"DAVIDSON S","MARION J"," 2"
"DELAY S","MARION J"," 1"
"DEPRAZ N","MARION J"," 5"
"DUBOST M","MARION J"," 1"
"DURANTE M","MARION J"," 1"
"DUVAL R","MARION J"," 1"
"DWYER D","MARION J"," 1"
"EMBREE L","MARION J"," 1"
"FAGENBLAT M","MARION J"," 2"
"FALOUE E","MARION J"," 2"
"FALQUE E","MARION J"," 2"
"FERNANDEZ A","MARION J"," 1"
"FLAMARIQUE L","MARION J"," 1"
"FORESTIER F","MARION J"," 2"
"GABELLIERI E","MARION J"," 2"
"GENIUSAS S","MARION J"," 1"
"GRASSI M","MARION J"," 3"
"GRAVES A","MARION J"," 2"
"GREGOR B","MARION J"," 2"
"GREISCH J","MARION J"," 2"
"GRONDIN J","MARION J"," 1"
"GSCHWANDTNER C","MARION J"," 4"
"GUTAUSKAS M","MARION J"," 1"
"HAHNEL M","MARION J"," 1"
"HARDING B","MARION J"," 1"
"HARDY J","MARION J"," 1"
"HENRY M","MARION J"," 2"
"HICKERSON R","MARION J"," 1"
"HORNER R","MARION J"," 3"
"JACQUET F","MARION J"," 1"
"JONES T","MARION J"," 1"
"KELLY M","MARION J"," 1"
"KOSKY J","MARION J"," 1"
"KUHN R","MARION J"," 1"
"LABOOY G","MARION J"," 2"
"LAOUREUX S","MARION J"," 2"
"LAWELL D","MARION J"," 2"
"LEMNA K","MARION J"," 2"
"LIEBSCH B","MARION J"," 3"
"LINCOLN U","MARION J"," 1"
"LLEWELYN J","MARION J"," 2"
"LLORENTE J","MARION J"," 5"
"LOZAR J","MARION J"," 1"
"LUFT S","MARION J"," 2"
"MALET P","MARION J"," 2"
"MANOUSSAKIS J","MARION J"," 2"
"MARDER M","MARION J"," 1"
"MARION J","MARION J"," 2"
"MEANA D","MARION J"," 2"
"MENSCH J","MARION J"," 1"
"MIN A","MARION J"," 1"
"MONSEU N","MARION J"," 1"
"MORAN D","MARION J"," 3"
"MORENO-MARQUEZ C","MARION J"," 2"
"MORENO C","MARION J"," 1"
"MORROW D","MARION J"," 3"
"MURCHADHA F","MARION J"," 1"
"NOVOTNY K","MARION J"," 3"
"NUYEN A","MARION J"," 1"
"O'MURCHADHA F","MARION J"," 1"
"ONISHI B","MARION J"," 1"
"ORGANISTI U","MARION J"," 1"
"OVERGAARD S","MARION J"," 1"
"PINNA S","MARION J"," 1"
"POMMIER E","MARION J"," 1"
"PORAT O","MARION J"," 1"
"PROLE D","MARION J"," 1"
"PURCELL M","MARION J"," 6"
"RAFFOUL F","MARION J"," 2"
"REDFIELD J","MARION J"," 1"
"RENAUDIE P","MARION J"," 1"
"RICARD M","MARION J"," 2"
"RIVERA J","MARION J"," 4"
"ROGGERO J","MARION J"," 5"
"RUI X","MARION J"," 1"
"RUSSELL M","MARION J"," 2"
"SALDUKAITYTE J","MARION J"," 1"
"SANTANA W","MARION J"," 3"
"SCHNELL A","MARION J"," 1"
"SCHRIJVERS J","MARION J"," 2"
"SCHUNKE M","MARION J"," 2"
"SIMMONS J","MARION J"," 1"
"SKOF L","MARION J"," 1"
"SMITH J","MARION J"," 2"
"ST-LAURENT G","MARION J"," 1"
"STAUDIGL M","MARION J"," 4"
"STRAWSER M","MARION J"," 1"
"TARDIVEL E","MARION J"," 1"
"TEN K L","MARION J"," 1"
"TENG Y","MARION J"," 1"
"TENGELYI L","MARION J"," 2"
"THOMAS-FOGIEL I","MARION J"," 1"
"TIN M","MARION J"," 2"
"VIOULAC J","MARION J"," 1"
"VIRI F","MARION J"," 2"
"WALDENFELS B","MARION J"," 1"
"WARDLEY K","MARION J"," 2"
"WELTEN R","MARION J"," 1"
"WESTPHAL M","MARION J"," 3"
"WILLIAMS J","MARION J"," 2"
"ZAHAVI D","MARION J"," 1"
"ZARADER M","MARION J"," 1"
"ZOLLER D","MARION J"," 1"
"ANSELL-PEARSON K","MARITAIN J"," 1"
"MULLARKEY J","MARITAIN J"," 1"
"PINNA S","MARITAIN J"," 2"
"SIVAK J","MARITAIN J"," 1"
"TOMMASI F","MARITAIN J"," 1"
"ATKINS R","MARKS L"," 1"
"INCE K","MARKS L"," 1"
"SHILINA-CONTE T","MARKS L"," 2"
"SINNERBRINK R","MARKS L"," 2"
"SOBCHACK V","MARKS L"," 2"
"VASSILIOU K","MARKS L"," 1"
"BROWN M","MARR D"," 1"
"DOTOV D","MARR D"," 1"
"FARENNIKOVA A","MARR D"," 1"
"JAGNOW R","MARR D"," 2"
"JORBA M","MARR D"," 1"
"KASTURIRANGAN R","MARR D"," 1"
"MADARY M","MARR D"," 1"
"MASROUR F","MARR D"," 1"
"NOE A","MARR D"," 1"
"PETITOT J","MARR D"," 1"
"RATCLIFFE M","MARR D"," 1"
"VALLOR S","MARR D"," 1"
"WHEELER M","MARR D"," 1"
"BARTHELEMY J","MARTIN H"," 1"
"ESCUDERO J","MARTIN H"," 1"
"GREISCH J","MARTIN H"," 2"
"GRON A","MARTIN H"," 1"
"HELD K","MARTIN H"," 1"
"HENRY M","MARTIN H"," 1"
"HOFFMANN G","MARTIN H"," 1"
"HOGENOVA A","MARTIN H"," 1"
"KISSEL T","MARTIN H"," 1"
"KLEMM D","MARTIN H"," 1"
"KUHN R","MARTIN H"," 1"
"LIEBSCH B","MARTIN H"," 1"
"MARION J","MARTIN H"," 1"
"MENSCH J","MARTIN H"," 1"
"NOPPEN P","MARTIN H"," 1"
"OGAWA T","MARTIN H"," 2"
"POREE J","MARTIN H"," 1"
"SCHUHMANN K","MARTIN H"," 1"
"SHAPIRO J","MARTIN H"," 1"
"SHEEHAN T","MARTIN H"," 1"
"SIVAK J","MARTIN H"," 1"
"SMID R","MARTIN H"," 1"
"STEINBOCK A","MARTIN H"," 1"
"STRUYKERBOUDIER C","MARTIN H"," 1"
"TYMAN S","MARTIN H"," 1"
"WALDENFELS B","MARTIN H"," 1"
"WELTEN R","MARTIN H"," 1"
"ZAHAVI D","MARTIN H"," 1"
"ASTOBIZA A","MARTIN J"," 1"
"BALLANFAT E","MARTIN J"," 1"
"CHILLON J","MARTIN J"," 1"
"JOLA C","MARTIN J"," 1"
"KNAPPIK F","MARTIN J"," 1"
"SMYTH B","MARTIN J"," 1"
"TRATTER A","MARTIN J"," 1"
"VAIDYA A","MARTIN J"," 1"
"BAYNE T","MARTIN M"," 1"
"BEATON M","MARTIN M"," 1"
"BLOCK N","MARTIN M"," 1"
"BREWER B","MARTIN M"," 1"
"CHUDNOFF E","MARTIN M"," 1"
"DE V F","MARTIN M"," 1"
"DORSCH F","MARTIN M"," 6"
"FERNANDEZ J","MARTIN M"," 3"
"GONZALEZ J","MARTIN M"," 1"
"HELLIE B","MARTIN M"," 2"
"HOERL C","MARTIN M"," 2"
"INCE K","MARTIN M"," 1"
"INGERSLEV L","MARTIN M"," 1"
"JANSEN J","MARTIN M"," 1"
"JORBA M","MARTIN M"," 1"
"KALDERON M","MARTIN M"," 1"
"KLAUSEN S","MARTIN M"," 1"
"KNIGHT G","MARTIN M"," 2"
"LANGSAM H","MARTIN M"," 2"
"LOORITS K","MARTIN M"," 1"
"MAC C C","MARTIN M"," 3"
"MADARY M","MARTIN M"," 1"
"MATTENS F","MARTIN M"," 2"
"MEHTA N","MARTIN M"," 1"
"MILLAR B","MARTIN M"," 2"
"NES A","MARTIN M"," 1"
"PACE M","MARTIN M"," 1"
"PEREIRA F","MARTIN M"," 2"
"POELLNER P","MARTIN M"," 1"
"QAUROONI D","MARTIN M"," 1"
"RALEIGH T","MARTIN M"," 2"
"RATCLIFFE M","MARTIN M"," 2"
"SACCHI E","MARTIN M"," 3"
"SCHELLENBERG S","MARTIN M"," 4"
"SMITH J","MARTIN M"," 1"
"TATTAM H","MARTIN M"," 1"
"TERRON J","MARTIN M"," 1"
"THOMPSON E","MARTIN M"," 1"
"TRIGG J","MARTIN M"," 1"
"TUFANO G","MARTIN M"," 1"
"VAN M C","MARTIN M"," 1"
"WALDENFELS B","MARTIN M"," 1"
"WONG H","MARTIN M"," 1"
"DE N F","MARTIN W"," 1"
"MARTIN W","MARTIN W"," 3"
"MCMANUS D","MARTIN W"," 1"
"SMITH D","MARTIN W"," 1"
"STAITI A","MARTIN W"," 1"
"STERN R","MARTIN W"," 1"
"CHRUDZIMSKI A","MARTY A"," 2"
"MELLE U","MARTY A"," 2"
"SCHUHMANN K","MARTY A"," 2"
"ALLSOBROOK C","MARX K"," 1"
"ANGUS I","MARX K"," 1"
"BLUMENFELD J","MARX K"," 1"
"BOEHM R","MARX K"," 1"
"BRATU H","MARX K"," 1"
"BROWNLEE T","MARX K"," 1"
"CARASTATHIS A","MARX K"," 2"
"CIBULKA J","MARX K"," 2"
"COBBEN P","MARX K"," 1"
"DALISSIER M","MARX K"," 1"
"DAVIS M","MARX K"," 2"
"FORSTER W","MARX K"," 2"
"FURNER J","MARX K"," 2"
"GIBBS P","MARX K"," 1"
"GLOY K","MARX K"," 1"
"GRINTER A","MARX K"," 1"
"JACKSON J","MARX K"," 1"
"JACQUES W","MARX K"," 1"
"KACERAUSKAS T","MARX K"," 1"
"KALINOWSKI G","MARX K"," 1"
"KELLOGG C","MARX K"," 1"
"KIMMERLE H","MARX K"," 1"
"KOVACS G","MARX K"," 2"
"MARSH J","MARX K","10"
"MECACCI A","MARX K"," 1"
"MURRAY P","MARX K"," 1"
"MURRAY S","MARX K"," 1"
"NEMETH T","MARX K"," 1"
"OCAY J","MARX K"," 1"
"RAE G","MARX K"," 1"
"REID H","MARX K"," 1"
"ROCKMORE T","MARX K"," 1"
"RODRIGO P","MARX K"," 2"
"RUIZ A","MARX K"," 1"
"SANCHEZ C","MARX K"," 1"
"SCHOLZ S","MARX K"," 1"
"SCHUHMANN K","MARX K"," 1"
"SMYTH B","MARX K"," 2"
"SOLOVEV E","MARX K"," 1"
"SVASYAN K","MARX K"," 1"
"SVETLIC R","MARX K"," 1"
"SZANTO T","MARX K"," 1"
"VAHABZADEH P","MARX K"," 1"
"VERGANI M","MARX K"," 1"
"VISSER G","MARX K"," 1"
"ZUH D","MARX K"," 1"
"ADELMAN H","MARX W"," 1"
"ANGUS I","MARX W"," 1"
"AREL J","MARX W"," 1"
"CHOI K","MARX W"," 1"
"CROWELL S","MARX W"," 1"
"DE W N","MARX W"," 1"
"DELIC Z","MARX W"," 1"
"HIMANKA J","MARX W"," 1"
"KONKOLY D","MARX W"," 1"
"MURRAY M","MARX W"," 2"
"NEUHOUSER F","MARX W"," 1"
"NEWELL W","MARX W"," 1"
"ORTH E","MARX W"," 2"
"STICKER M","MARX W"," 1"
"WEINER S","MARX W"," 1"
"YU C","MARX W"," 1"
"MELANCON J","MASARYK T"," 2"
"PATOCKA J","MASARYK T"," 1"
"SOBOTKA M","MASARYK T"," 1"
"ZNOJ M","MASARYK T"," 1"
"COSERU C","MATILAL B"," 5"
"KASTURIRANGAN R","MATILAL B"," 1"
"MOHANTY J","MATILAL B"," 1"
"PORAT O","MATILAL B"," 1"
"SHARF R","MATILAL B"," 1"
"VAIDYA A","MATILAL B"," 2"
"BUNDGAARD P","MATTHEN M"," 1"
"CROCKETT D","MATTHEN M"," 1"
"DE V F","MATTHEN M"," 1"
"DOKIC J","MATTHEN M"," 2"
"GALLEGOS F","MATTHEN M"," 1"
"GANSON T","MATTHEN M"," 1"
"JAGNOW R","MATTHEN M"," 1"
"MISCEVIC N","MATTHEN M"," 1"
"MIZRAHI V","MATTHEN M"," 1"
"REILAND I","MATTHEN M"," 1"
"WALSH P","MATTHEN M"," 1"
"ALROE H","MATURANA H"," 2"
"ARANGO A","MATURANA H"," 1"
"BRIER S","MATURANA H"," 3"
"COMPTON J","MATURANA H"," 1"
"DE B LC","MATURANA H"," 1"
"DE J P","MATURANA H"," 1"
"DEPRAZ N","MATURANA H"," 1"
"DESOUZA N","MATURANA H"," 1"
"FRANCESCONI D","MATURANA H"," 1"
"FROESE T","MATURANA H"," 1"
"HE J","MATURANA H"," 1"
"KALL L","MATURANA H"," 1"
"KYSELO M","MATURANA H"," 1"
"MATHISON J","MATURANA H"," 2"
"MISKIEWICZ W","MATURANA H"," 1"
"MORRIS M","MATURANA H"," 2"
"MUTELESI E","MATURANA H"," 2"
"RISIO L","MATURANA H"," 2"
"RUIZ-MIRAZO K","MATURANA H"," 2"
"SOLOMONOVA E","MATURANA H"," 1"
"STUART S","MATURANA H"," 1"
"THOMPSON E","MATURANA H"," 1"
"URRESTARAZU H","MATURANA H"," 8"
"VAN D SCHYFF D","MATURANA H"," 1"
"VANZAGO L","MATURANA H"," 1"
"DOLEZAL L","MAUSS M"," 1"
"HAHNEL M","MAUSS M"," 1"
"ILUNDAIN-AGURRUZA J","MAUSS M"," 1"
"LLEWELYN J","MAUSS M"," 1"
"MATEUS S","MAUSS M"," 1"
"MORAN D","MAUSS M"," 1"
"SMYTH B","MAUSS M"," 1"
"BOWDEN S","MAY T"," 1"
"KELLY M","MAY T"," 2"
"NOVELLA E","MAY T"," 1"
"RODEMEYER L","MAY T"," 1"
"STEVENSON K","MAY T"," 1"
"DE C JM","MCALISTER L"," 1"
"HEINAMAA S","MCALISTER L"," 1"
"HOERL C","MCALISTER L"," 1"
"KRETSCHEL V","MCALISTER L"," 1"
"MORAN D","MCALISTER L"," 1"
"URBAN P","MCALISTER L"," 1"
"KUZIN I","MCCULLOCH G"," 1"
"MCCULLOCH G","MCCULLOCH G"," 2"
"MITCHELL D","MCCULLOCH G"," 1"
"PITT D","MCCULLOCH G"," 1"
"SKIRKE C","MCCULLOCH G"," 1"
"SLORS M","MCCULLOCH G"," 1"
"SMITH J","MCCULLOCH G"," 1"
"ZAHAVI D","MCCULLOCH G"," 2"
"BURKE V","MCCUMBER J"," 1"
"CROWELL S","MCCUMBER J"," 1"
"FURTAK R","MCCUMBER J"," 1"
"MORRIS D","MCCUMBER J"," 1"
"RAYMAN J","MCCUMBER J"," 1"
"RUSSON J","MCCUMBER J"," 1"
"STEINBOCK A","MCCUMBER J"," 1"
"WRATHALL M","MCCUMBER J"," 1"
"ALTMAN M","MCDERMOTT J"," 1"
"REID H","MCDERMOTT J"," 1"
"ROSENTHAL S","MCDERMOTT J"," 2"
"SCHIAVIO A","MCDERMOTT J"," 1"
"TUNSTALL D","MCDERMOTT J"," 1"
"ADAMS Z","MCDOWELL J"," 1"
"AREL J","MCDOWELL J"," 1"
"ASSALONE E","MCDOWELL J"," 1"
"ASTOBIZA A","MCDOWELL J"," 1"
"BARBER M","MCDOWELL J"," 2"
"BEATON M","MCDOWELL J"," 3"
"BENBAJI H","MCDOWELL J"," 1"
"BENOIST J","MCDOWELL J"," 1"
"BERENDZEN J","MCDOWELL J"," 1"
"BERTRAM G","MCDOWELL J"," 1"
"BETANCUR J","MCDOWELL J"," 2"
"BIRD-POLLAN S","MCDOWELL J"," 1"
"BLOCK N","MCDOWELL J"," 1"
"BOWMAN B","MCDOWELL J"," 1"
"BREWER B","MCDOWELL J"," 1"
"BURCH M","MCDOWELL J"," 1"
"BURKE V","MCDOWELL J"," 1"
"CERBONE D","MCDOWELL J"," 1"
"CHRISLEY R","MCDOWELL J"," 1"
"COPELJ E","MCDOWELL J"," 1"
"CROWELL S","MCDOWELL J"," 3"
"DESOUZA N","MCDOWELL J"," 1"
"DOKIC J","MCDOWELL J"," 2"
"DORATO M","MCDOWELL J"," 1"
"DORSCH F","MCDOWELL J"," 2"
"DREYFUS H","MCDOWELL J"," 1"
"DWYER D","MCDOWELL J"," 2"
"EMUNDTS D","MCDOWELL J"," 1"
"ENGELLAND C","MCDOWELL J"," 1"
"ERGINEL M","MCDOWELL J"," 1"
"GALLAGHER S","MCDOWELL J"," 1"
"GALLEGOS F","MCDOWELL J"," 1"
"GOBET F","MCDOWELL J"," 1"
"GUILLOT M","MCDOWELL J"," 1"
"HALDANE J","MCDOWELL J"," 1"
"HELLIE B","MCDOWELL J"," 2"
"HIRANO T","MCDOWELL J"," 1"
"HOERL C","MCDOWELL J"," 1"
"HORGAN T","MCDOWELL J"," 1"
"HORN W","MCDOWELL J"," 2"
"INVERSO H","MCDOWELL J"," 1"
"JACOBS H","MCDOWELL J"," 1"
"JANSEN J","MCDOWELL J"," 1"
"KOBE Z","MCDOWELL J"," 1"
"KOTATKO P","MCDOWELL J"," 1"
"KRIEGEL U","MCDOWELL J"," 2"
"KRIJNEN C","MCDOWELL J"," 1"
"KRUEGER J","MCDOWELL J"," 1"
