Source,Target,Weight
SAWYER D,VARELA F,1
SCHIAVIO A,VARELA F,2
SCHIEMANN G,VARELA F,1
SHARF RH,VARELA F,1
SHEETS-JOHNSTONE M,VARELA F,3
SIDONCHA UM,VARELA F,1
SLORS M,VARELA F,1
SOLOMONOVA E,VARELA F,2
STAWARSKA B,VARELA F,3
STEVEN MM,VARELA F,1
STILWELL P,VARELA F,2
STRLE T,VARELA F,2
STUART SAJ,VARELA F,1
SUAREZ D,VARELA F,1
SUMMA M,VARELA F,1
TALERO ML,VARELA F,2
TANI J,VARELA F,1
THOMPSON E,VARELA F,5
TORO-AREVALO S,VARELA F,2
URBAN P,VARELA F,1
URBANAEVA IS,VARELA F,2
URRESTARAZU H,VARELA F,11
VALENZUELA-MOGUILLANSKY C,VARELA F,2
VALLOR S,VARELA F,2
VAN DER SCHYFF D,VARELA F,1
VAN GRUNSVEN J,VARELA F,2
VAN HATEREN JH,VARELA F,1
VAN-QUYNH A,VARELA F,1
VANZAGO L,VARELA F,1
VARELA FJ,VARELA F,2
VELASCO PF,VARELA F,1
VELMANS M,VARELA F,1
VERNAZZANI A,VARELA F,2
VOGD W,VARELA F,1
VOROS S,VARELA F,4
WELTON D,VARELA F,1
WERNER K,VARELA F,1
WERTZ FJ,VARELA F,1
WIDER K,VARELA F,1
WILLIFORD K,VARELA F,1
WU R,VARELA F,1
XU YJ,VARELA F,1
YAMAGUCHI I,VARELA F,1
ZAHAVI D,VARELA F,3
ZASLAWSKI N,VARELA F,3
CARLSON S,VARELA P,17
CHERNAVIN GI,VARELA P,1
GUMIEL D,VARELA P,1
HOMPANERA IG,VARELA P,1
MESNIL J,VARELA P,2
RICHIR M,VARELA P,2
VARELA PP,VARELA P,9
ZIVANCEVIC N,VARELA P,1
GRAHOVAC V,VARGA P,1
HEFFERNAN G,VARGA P,1
KRIOUKOV AN,VARGA P,1
MORAN D,VARGA P,1
PLOTKA W,VARGA P,1
VARGA PA,VARGA P,1
ALKSNIS N,VARGA S,1
CELY FE,VARGA S,1
GOW L,VARGA S,1
LOZANO AFV,VARGA S,1
SHOLOKHOVA S,VARGA S,1
TRIGG D,VARGA S,1
VAN DUPPEN Z,VARGA S,3
VARGA S,VARGA S,1
BOWER M,VARGAS B,1
CONDE F,VARGAS B,1
LOPEZ AFL,VARGAS B,1
MINTKEN TE,VARGAS B,1
PEUCKER H,VARGAS B,1
RAMIREZ IQ,VARGAS B,1
VICUNA E,VARGAS B,1
GUILLEN GV,VARGAS G,4
INVERSO HG,VARGAS G,1
MASIS J,VARGAS G,1
REEDER HP,VARGAS G,1
RESTREPO CE,VARGAS G,1
SIERRA CG,VARGAS G,1
VARGAS-GUILLEN G,VARGAS G,1
CARUSO GD,VARGAS M,1
DIERCKXSENS G,VARGAS M,1
SIMS A,VARGAS M,1
FERRARIS M,VARZI A,1
JAMES SP,VARZI A,1
MIYAHARA K,VARZI A,1
WERNER K,VARZI A,1
ZIRION AQ,VASCONCELOS J,2
DOUKHAN A,VASEY C,1
LANNOY JL,VASEY C,1
PEREGO V,VASEY C,1
DAVIA C,VASILIOU I,1
REED RC,VASILIOU I,1
CANDIOTTO L,VASILIU A,1
DURAO MJ,VASILIU A,1
STEFANESCU D,VASILIU A,2
BLAUBERG II,VASILYEV V,1
WESTPHAL KR,VASILYEV V,1
PETITMENGIN C,VASQUEZROSATI A,1
VALENZUELA-MOGUILLANSKY C,VASQUEZROSATI A,1
MORAN D,VASSELEU C,1
MORRIS D,VASSELEU C,1
YAHALOM J,VASSELEU C,1
BORREN M,VASTERLING V,2
FOULTIER AP,VASTERLING V,1
STOLLER S,VASTERLING V,2
VASTERLING V,VASTERLING V,1
LAISH E,VASUBANDHU,1
PAUL RA,VASUBANDHU,1
ATKINS RK,VATER M,1
SHANNON DE,VATER M,1
ENCHEV K,VATSOV D,1
LAZAROV I,VATSOV D,1
SLAVOVA V,VATSOV D,1
BALTAZAR AL,VATTIMO G,1
BERTOLINI S,VATTIMO G,1
BUTIERREZ LF,VATTIMO G,1
CHICOLINO M,VATTIMO G,2
DE NATOLE D,VATTIMO G,1
DURANTE M,VATTIMO G,1
ENBACH AK,VATTIMO G,1
ESCUDERO JA,VATTIMO G,1
FALCON LA,VATTIMO G,1
FERNANDES CCD,VATTIMO G,1
FERRARI M,VATTIMO G,1
FISCHER FD,VATTIMO G,1
GINEV D,VATTIMO G,1
GUZMAN CR,VATTIMO G,1
MAKUROVA AV,VATTIMO G,1
MARANDOLA E,VATTIMO G,1
MARDER M,VATTIMO G,1
MICKEVICIUS A,VATTIMO G,1
PERINAN JJG,VATTIMO G,1
RUI X,VATTIMO G,1
SCHALOW F,VATTIMO G,1
SIMMONS JA,VATTIMO G,1
STERLICIII P,VATTIMO G,1
VAHABZADEH P,VATTIMO G,2
ZOCCHI E,VATTIMO G,1
GABELLIERI E,VAYSSE J,1
KANABUS B,VAYSSE J,1
ROBITAILLE M,VAYSSE J,1
TIMMERMANS B,VAYSSE J,1
DA SILVA MP,VAZ H,1
DE AQUINO JEF,VAZ H,1
MARIZ D,VAZ H,2
HERRANZ FMP,VAZQUEZ D,2
SZALAY M,VAZQUEZ D,1
HERRANZ FMP,VAZQUEZ F,1
SAN MARTIN J,VAZQUEZ F,1
BLAUBERG II,VDOVINA I,2
FERRER U,VEASE F,1
SOLARI E,VEASE F,1
BARIZZA A,VEAUTHIER F,1
CAMILLERI S,VEAUTHIER F,1
VECCHIO MM,VECCHIO M,2
ARVIDSON PS,VECERA S,1
GREEN EJ,VECERA S,1
WRIGHT B,VECERA S,1
DAVIA C,VEDDER B,1
HUNG YY,VEDDER B,1
LOHT S,VEDDER B,1
MICKEVICIUS A,VEDDER B,1
MURCHADHA FO,VEDDER B,1
STIVIC S,VEDDER B,1
ZOLLER DJ,VEDDER B,1
ARMEZZANI M,VEENHOVEN R,1
PETERMANS A,VEENHOVEN R,1
ASPRAY S,VEERMAN R,1
PREVOT AL,VEERMAN R,1
CERUTI V,VEGETTI M,1
GONZALEZ EA,VEGETTI M,1
MASULLO A,VEGETTI M,1
JAGNOW R,VEILLET B,1
JANSEN J,VEILLET B,1
REILAND I,VEILLET B,1
FUENTES ODJ,VELASCO A,1
RUIZ PEG,VELASCO A,1
INVERSO HG,VELASCO G,1
TORRALBO AP,VELASCO G,1
DIAZ JAE,VELASCO J,1
GONZALEZ A,VELASCO J,1
CUARTAS JM,VELEZ D,1
PINEDA MAV,VELEZ D,1
SOLAS S,VELEZ D,1
BARKER J,VELKLEY R,1
DWYER D,VELKLEY R,1
WILFORD PT,VELKLEY R,1
CLARKE R,VELLEMAN D,1
DORSCH F,VELLEMAN D,1
NAHMIAS E,VELLEMAN D,1
PACHERIE E,VELLEMAN D,1
SALICE A,VELLEMAN D,1
SCHMID HB,VELLEMAN D,1
WOOD JM,VELLEMAN D,1
BORTOLOTTI L,VELLEMAN J,1
BURCH M,VELLEMAN J,1
FERRARIS M,VELLEMAN J,1
FOSTER G,VELLEMAN J,1
HAN-PILE B,VELLEMAN J,1
HOERL C,VELLEMAN J,1
HOFFDING S,VELLEMAN J,1
HOLTON R,VELLEMAN J,1
KINKAID J,VELLEMAN J,1
PHELAN M,VELLEMAN J,1
PROSSER S,VELLEMAN J,1
RIVERA J,VELLEMAN J,1
SCHOFIELD P,VELLEMAN J,1
STOKES P,VELLEMAN J,2
STUCHLIK J,VELLEMAN J,1
VIERKANT T,VELLEMAN J,1
ARMEZZANI M,VELMANS M,1
COLOMBETTI G,VELMANS M,1
DEPRAZ N,VELMANS M,1
GALIKOVA S,VELMANS M,1
GIAMPIERI-DEUTSCH P,VELMANS M,2
HEINZEL A,VELMANS M,1
HESS G,VELMANS M,1
LAVAZZA A,VELMANS M,1
MANGAN B,VELMANS M,1
MONSERRAT J,VELMANS M,1
MORSELLI G,VELMANS M,1
RIGATO J,VELMANS M,1
THALABARD E,VELMANS M,1
VELMANS M,VELMANS M,1
HOERL C,VENDLER Z,1
JORBA M,VENDLER Z,1
VAN DER SCHAAR M,VENDLER Z,1
AVERCHI M,VENDRELL F,1
ENGELSEN S,VENDRELL F,1
FERRAN IV,VENDRELL F,3
SALICE A,VENDRELL F,1
SINKUNAS T,VENDRELL F,1
STEINBOCK AJ,VENDRELL F,1
RAMIREZ IQ,VENEBRA M,1
ROPERO NE,VENEBRA M,1
FEYLES M,VENEMA H,1
LUSHCH UI,VENEMA H,1
MACAVOY L,VENEMA H,1
MORAN D,VENEMA H,1
LIBERATI N,VENIER V,1
ZOCCHI E,VENIER V,1
COECKELBERGH M,VERBEEK P,2
CONTY A,VERBEEK P,1
DE CARVALHO HBA,VERBEEK P,2
FOLKMANN MN,VERBEEK P,1
LABASTIN BA,VERBEEK P,1
LAMOLA MJ,VERBEEK P,1
LIBERATI N,VERBEEK P,6
MALAFOURIS L,VERBEEK P,1
VERBEEK PP,VERBEEK P,1
VILJOEN M,VERBEEK P,1
COZMA C,VERDUCCI D,1
SIVAK J,VERDUCCI D,1
VERDUCCI D,VERDUCCI D,2
CHOI KS,VERENE D,1
DE WARREN N,VERENE D,1
DONOUGHO M,VERENE D,1
FLAVOUR F,VERENE D,1
KAIN PJ,VERENE D,1
KONKOLY D,VERENE D,1
KOROTKIKH VL,VERENE D,1
LAUER C,VERENE D,1
LOEVY K,VERENE D,1
MATHERNE S,VERENE D,1
NICOLACOPOULOS T,VERENE D,1
OCAY J,VERENE D,1
PRICE DW,VERENE D,1
VERENE DP,VERENE D,1
WEINER SE,VERENE D,1
WUNSCH M,VERENE D,1
CARLSON S,VERGANI M,1
DE NATOLE D,VERGANI M,1
PALOMBI F,VERGANI M,1
PIANA G,VERGANI M,1
PUGLIESE A,VERGANI M,1
STAITI A,VERGANI M,1
VAN TUINEN S,VERGANI M,1
VERGANI M,VERGANI M,2
GIAMPIERI-DEUTSCH P,VERGOTE A,1
PEPERZAK A,VERGOTE A,1
PHILLIPS J,VERGOTE A,1
ZIEGLER RH,VERGOTE A,1
DE CARVALHO HBA,VERMAAS P,1
HOUKES W,VERMAAS P,1
DIAZ JA,VERMAL J,1
ESTRADA JA,VERMAL J,1
SOLARI E,VERMAL J,1
PORAT O,VERMAN M,2
SCHMID HB,VERMAZEN B,1
VAN GERWEN R,VERMAZEN B,1
ANNE C,VERMERSCH P,1
BEATON M,VERMERSCH P,1
BITBOL M,VERMERSCH P,1
CAVALETTI F,VERMERSCH P,1
COLOMBETTI G,VERMERSCH P,1
COSERU C,VERMERSCH P,1
DE JAEGHER H,VERMERSCH P,1
DEPRAZ N,VERMERSCH P,4
FEYLES M,VERMERSCH P,1
FROESE T,VERMERSCH P,2
GALLAGHER S,VERMERSCH P,1
GENDLIN ET,VERMERSCH P,1
HOFFDING S,VERMERSCH P,2
HORWITZ EB,VERMERSCH P,1
MATHISON J,VERMERSCH P,1
NAHMIAS E,VERMERSCH P,1
OLLAGNIER-BELDAME M,VERMERSCH P,1
PETITMENGIN C,VERMERSCH P,1
SHOLOKHOVA S,VERMERSCH P,1
VALENZUELA-MOGUILLANSKY C,VERMERSCH P,1
VAN-QUYNH A,VERMERSCH P,2
VERMERSCH P,VERMERSCH P,3
WILLIAMS H,VERMERSCH P,1
ELDRIDGE P,VERNANT J,1
FRAISOPI F,VERNANT J,1
KOUBA P,VERNANT J,1
SCHMIDT DJ,VERNANT J,1
CESARONI P,VERNON J,1
PEQUENO MV,VERNON J,1
RUSSON J,VERNON J,1
ANZALONE M,VERRA V,1
CECCHINATO G,VERRA V,1
DE NATOLE D,VERRA V,1
FERRARI M,VERRA V,1
MAIORCA B,VERRA V,1
MENEGONI F,VERRA V,2
MINAZZI F,VERRA V,1
RAPIC S,VERRA V,1
STERLICIII P,VERRA V,1
MEIJER M,VERSTEGEN I,2
SOBOTKA M,VESELY J,1
VACHA J,VESELY J,1
BYLE N,VESSEY D,1
CHELSTROM E,VESSEY D,1
DAVIA C,VESSEY D,1
FISCHER FD,VESSEY D,1
HEFFERNAN G,VESSEY D,1
ANDREWS MF,VETLESEN A,1
THOMPSON E,VETLESEN A,1
DALISSIER M,VETO M,1
FAZAKAS I,VETO M,1
FORMISANO R,VETO M,1
KANABUS B,VETO M,1
PICHE C,VETO M,1
THOMAS-FOGIEL I,VETO M,1
SIMONITI V,VETTER B,2
BARIZZA A,VETTER H,1
CRESPO M,VETTER H,1
GODDE G,VETTER H,1
HEFFERNAN G,VETTER H,3
JARAN F,VETTER H,1
KLUN B,VETTER H,2
LEDER A,VETTER H,1
SCHNELL A,VETTER H,1
SOWA R,VETTER H,1
STENGER G,VETTER H,1
STIVIC S,VETTER H,1
STOLLER S,VETTER H,1
TERRON JMM,VETTER H,1
WANG WS,VETTER H,2
WISCHKE M,VETTER H,1
BERGHOFER P,VETTER P,1
VARGA S,VETTER P,1
SALIN A,VETUSHINKY A,1
VETUSHINSKIY A,VETUSHINKY A,1
BECH JM,VEYNE P,1
FLYNN TR,VEYNE P,1
HAHN S,VEYNE P,1
HENGEHOLD L,VEYNE P,1
MORAN D,VEYNE P,1
NOVELLA EJ,VEYNE P,1
FERRARI M,VIANO C,1
MAIORCA B,VIANO C,1
PEREGO V,VICARI D,1
SANTOS BS,VICARI D,1
ALBERTAZZI L,VICARIO G,1
CALI C,VICARIO G,2
TADDIO L,VICARIO G,1
FURST M,VICENTE A,1
GREGORY D,VICENTE A,1
JORBA M,VICENTE A,1
MANRIQUE FM,VICENTE A,1
SLORS M,VICENTE A,1
VICENTE A,VICENTE A,4
WILTSCHE HA,VICENTE A,1
DAVIA C,VICO G,1
DURAO MJ,VICO G,1
MASULLO A,VICO G,1
TULCHINSKII GL,VICO G,2
DORSCH F,VICTOR M,1
GONZALEZ RED,VICTOR M,1
FRANZINI E,VIDAL F,1
SLABY J,VIDAL F,1
JONES A,VIDAL G,2
BELVEDERE C,VIDALIN A,1
CALCAGNO A,VIDALIN A,1
GARRIDO-MATURANO AE,VIDALIN A,1
DEPRAZ N,VIEILLARDBARON J,1
KEBEDE M,VIEILLARDBARON J,1
ROBITAILLE M,VIEILLARDBARON J,1
TIMMERMANS B,VIEILLARDBARON J,1
GRUNER S,VIEWEG K,1
LICHTENTHALER S,VIEWEG K,1
MENDOLA G,VIEWEG K,1
PIERINI T,VIEWEG K,1
SORENSEN A,VIEWEG K,1
WILLE K,VIEWEG K,1
BETTINESCHI P,VIGNA C,1
DE SANTIS D,VIGNA C,1
RUSSO MT,VIGNA C,1
ABALO F,VIGO A,2
AINBINDER B,VIGO A,1
CANTO EM,VIGO A,2
DE LARA F,VIGO A,2
DEL CANO JMM,VIGO A,1
FLAMARIQUE L,VIGO A,1
HERRERA HE,VIGO A,1
LOBO C,VIGO A,1
MEJIA LGC,VIGO A,1
MENDOZA-CANALES R,VIGO A,1
MOYA P,VIGO A,1
PERINAN JJG,VIGO A,1
PURICELLI FC,VIGO A,1
VIGO AG,VIGO A,1
CIROLLA A,VIGORELLI A,1
DATURI DE,VIGORELLI A,1
MAIORCA B,VIGORELLI A,1
QUINTILIANO A,VIGOTSKY L,2
DEERY O,VIHVELIN K,2
BASSAS-VILA J,VILA J,1
CASTILLO JV,VILA J,1
POTTER BD,VILADESAU R,2
BELTRAMIN JB,VILLA D,1
BORREN M,VILLA D,2
GOICOCHEA DP,VILLA D,1
LOIDOLT S,VILLA D,1
MARDER M,VILLA D,1
MATEJCKOVA T,VILLA D,2
HERVAS AG,VILLACANAS J,1
POZO AG,VILLACANAS J,1
BROTHERTON J,VILLAGRASA J,1
ESCANDELL JJ,VILLAGRASA J,1
ARAGONA M,VILLAREAL H,2
AYOUCH T,VILLELAPETIT M,1
BOWER M,VILLELAPETIT M,1
BROWN MW,VILLELAPETIT M,1
CAPPUCCIO M,VILLELAPETIT M,1
CAPUTO A,VILLELAPETIT M,1
CIOCAN C,VILLELAPETIT M,2
DUCROS P,VILLELAPETIT M,1
ORGANISTI UJ,VILLELAPETIT M,1
WANG YJ,VILLELAPETIT M,1
HOFFHEIMER MH,VILLEY M,1
VAN DER WALT J,VILLEY M,1
AVILA EM,VILLORO L,3
CANTO EM,VILLORO L,1
COBIAN MTR,VILLORO L,1
FALCON LA,VILLORO L,2
LUFT S,VILLORO L,1
MIGNOLO WD,VILLORO L,1
RUIZ PEG,VILLORO L,1
SAENZ MCL,VILLORO L,1
AYDEDE M,VINCENT J,1
TAYLOR JG,VINCENT J,1
ANZALONE M,VINCI P,1
CESARONI P,VINCI P,1
HUGO Z,VINCIGUERRA L,1
LEASK I,VINCIGUERRA L,1
SCHWITZGEBEL E,VINGE V,2
LABRADOR JG,VINOLO S,2
VINOLO S,VINOLO S,2
KOMEL AT,VINTGES K,1
MCMAHON J,VINTGES K,1
GRACE VM,VIOLI P,1
QUAEGHEBEUR L,VIOLI P,1
HACKETT WC,VIOULAC J,1
MAURICE T,VIOULAC J,1
ROKOEE R,VIOULAC J,1
DETTLOFF D,VIRILIO P,2
MESNIL J,VIRILIO P,2
BROWNLEE TL,VISCHER R,1
FIMIANI F,VISCHER R,1
GEIGER M,VISCHER R,2
RUKGABER M,VISCHER R,1
BAEYENS F,VISKER R,1
BURNS L,VISKER R,1
DALISSIER M,VISKER R,1
DE BOER K,VISKER R,1
DORFMAN E,VISKER R,1
FERNANDEZ AV,VISKER R,1
HARRIS E,VISKER R,1
LEGRAND S,VISKER R,1
MARCELLE DJ,VISKER R,1
PESSIN S,VISKER R,1
SMITH N,VISKER R,1
THYS M,VISKER R,1
CHIEREGHIN F,VITALE F,1
PIANA G,VITALE F,1
TERZI P,VITALE F,1
VITALE F,VITALE F,1
ATMANSPACHER H,VITIELLO G,1
BERTOLASO M,VITIELLO G,1
VITIELLO G,VITIELLO G,1
CANDIOTTO L,VITIELLO V,1
GORIA G,VITIELLO V,1
DE JESUS P,VIVEIROS D,2
MAIA MSF,VIVEIROS D,1
DODD J,VIZ H,1
NITSCHE M,VIZ H,1
THOLT P,VIZ H,1
BLAUBERG II,VIZGIN V,3
KARPENKO I,VIZGIN V,1
VIZGIN VP,VIZGIN V,1
DELIC Z,VLAISAVLJEVIC U,1
HROVAT J,VLAISAVLJEVIC U,1
VLASOVA O,VLASOVA O,1
VLASOVA OA,VLASOVA O,2
YAMPOLSKAYA A,VLASOVA O,1
CABELLOS AA,VLASTOS G,1
KIRKLAND SD,VLASTOS G,1
REED RC,VLASTOS G,1
CATURIANAS D,VOEGELIN E,2
CHELSTROM E,VOEGELIN E,1
LAURUKHIN A,VOEGELIN E,1
REID HG,VOEGELIN E,1
TULLIUS W,VOEGELIN E,1
GRUNY C,VOGD W,1
VOGD W,VOGD W,1
CAVALETTI F,VOGEL D,1
GUNZEL S,VOGEL D,1
MOSKALEWICZ M,VOGEL D,1
RAFTOPOULOS A,VOGEL E,1
SHEVLIN H,VOGEL E,1
FURTAK RA,VOGEL L,1
WHITNEY S,VOGEL L,1
GINEV D,VOGEL S,1
HAILWOOD S,VOGEL S,1
JAMES SP,VOGEL S,1
JOHANNESDOTTIR GR,VOGEL S,1
LANDRY O,VOGEL S,1
TOADVINE T,VOGEL S,1
BERNINGER A,VOGELEY K,1
CAVALETTI F,VOGELEY K,1
FUCHS T,VOGELEY K,1
GIERSCH A,VOGELEY K,1
MOSKALEWICZ M,VOGELEY K,1
STANGHELLINI G,VOGELEY K,1
VAN DUPPEN Z,VOGELEY K,1
KEMP R,VOGELLEY K,1
RADDEN J,VOGELLEY K,1
CRESPO M,VOIGTLANDER E,1
FERRAN IV,VOIGTLANDER E,2
FRECHETTE G,VOIGTLANDER E,1
GODDE G,VOIGTLANDER E,1
TAIPALE J,VOIGTLANDER E,1
DUFFEROVA A,VOLEK P,1
SHABANOVA JA,VOLEK P,1
BOLLNOW OF,VOLKELT J,1
GEIGER M,VOLKELT J,1
HASSE J,VOLKELT J,1
SMID RN,VOLKELT J,1
ELSBY C,VOLKERT K,1
MASI F,VOLKERT K,1
BOSTAD F,VOLKOV N,1
NEMETH T,VOLKOV N,1
BORREN M,VOLLRATH E,2
ESCUDERO JA,VOLLRATH E,1
MARION ZL,VOLLRATH E,1
ALDEA AS,VOLONTE P,2
CAVALLARO M,VOLONTE P,1
DE NATOLE D,VOLONTE P,1
ELDRIDGE P,VOLONTE P,1
LOTZ C,VOLONTE P,1
MENDOZA-CANALES R,VOLONTE P,2
MOLOTOKIENE E,VOLONTE P,1
RUSSO ATK,VOLONTE P,1
GERASIMOVA I,VOLOSHINOV A,2
BOSTAD F,VOLOSHINOV V,2
KLYUKANOV IE,VOLOSHINOV V,1
BEYERS C,VOLOSINOV V,1
BOSTAD F,VOLOSINOV V,1
ADRIAN J,VOLPI F,2
BERTOLINI S,VOLPI F,1
BUTIERREZ LF,VOLPI F,1
CANDIOTTO L,VOLPI F,1
CHIAPPE AA,VOLPI F,2
CHILLON JM,VOLPI F,1
COLOMER JM,VOLPI F,1
CORA G,VOLPI F,1
DA SILVA FM,VOLPI F,1
DAVIA C,VOLPI F,1
DE CARVALHO JM,VOLPI F,1
DE NATOLE D,VOLPI F,1
FARINA G,VOLPI F,1
FLAMARIQUE L,VOLPI F,1
FREYDBERG B,VOLPI F,1
GIBBS P,VOLPI F,1
KALAN V,VOLPI F,1
MAGGINI G,VOLPI F,1
MAJOLINO C,VOLPI F,1
NEUMANN H,VOLPI F,1
O'MURCHADHA F,VOLPI F,1
PEREGO V,VOLPI F,1
PERINAN JJG,VOLPI F,1
RUIZ PEG,VOLPI F,1
RUOPPO AP,VOLPI F,1
SCHMID H,VOLPI F,1
THERIEN C,VOLPI F,1
TRIZIO E,VOLPI F,1
VILLEVIEILLE L,VOLPI F,1
VOLPI F,VOLPI F,2
WEBER JF,VOLPI F,1
ZOCCHI E,VOLPI F,1
ZOPOLO A,VOLPI F,1
BECHTOL HB,VOLTAIRE,1
PALOMBI F,VOLTAIRE,1
DOKIC J,VOLTOLINI A,1
KEMP G,VOLTOLINI A,1
SACCHI E,VOLTOLINI A,1
VOLTOLINI A,VOLTOLINI A,3
BYKOV E,VON A,1
HAHNEL M,VON A,1
SABOLIUS K,VON A,1
SCHMID H,VON A,1
ACCETTI CI,VON B,1
ALBERTAZZI L,VON B,2
DOERR-ZEGERS O,VON B,1
JOAS H,VON B,1
MURCHADHA FO,VON B,1
POTTER BD,VON B,3
PREVOT AL,VON B,1
SMYTH B,VON B,1
VAN DUPPEN Z,VON B,1
HASSE J,VON D,1
MILLAR B,VON D,1
RAE G,VON D,1
WILLEMS K,VON D,1
ARMEZZANI M,VON E,1
FERRARELLO S,VON E,1
FISETTE D,VON E,1
FRECHETTE G,VON E,1
GUIDETTI L,VON E,1
GUNZEL S,VON E,1
IERNA C,VON E,1
KRIEGEL U,VON E,1
PREECE B,VON E,1
WESTPHAL KR,VON E,1
ADAMS Z,VON F,1
ALROE HF,VON F,1
ARMEZZANI M,VON F,1
BRIER S,VON F,1
FROESE T,VON F,1
GARDINER JB,VON F,1
GASPARYAN DE,VON F,1
KOLMAN V,VON F,1
LAZARIN M,VON F,1
LE MOIGNE JL,VON F,1
LICHTENTHALER S,VON F,1
ALROE HF,VON G,1
BOUNDAS CV,VON G,1
DOERR-ZEGERS O,VON G,1
FABBRICHESI R,VON G,1
FACANHA LD,VON G,1
FUCHS T,VON G,1
GIERSCH A,VON G,1
GOLDBERG SJ,VON G,1
GROSSHEIM M,VON G,1
HAHNEL M,VON G,1
HAJIME T,VON G,1
HERRANZ FMP,VON G,1
LE MOIGNE JL,VON G,1
MEYER M,VON G,1
MOSKALEWICZ M,VON G,3
NUNEZ I,VON G,1
OLTEANU A,VON G,1
OWEN GS,VON G,1
RUKGABER M,VON G,1
SOENTGEN J,VON G,1
STANGHELLINI G,VON G,1
THOMA S,VON G,1
WALKER K,VON G,1
ALBERTAZZI L,VON H,3
BASSO E,VON H,1
BEITES PF,VON H,1
BELGRANO M,VON H,1
BELL S,VON H,1
BERTORELLO A,VON H,3
BONDOR G,VON H,1
BRISART R,VON H,1
BUGANZA J,VON H,1
BURCH MI,VON H,1
CALI C,VON H,1
CAMILLERI S,VON H,1
CAZZANELLI S,VON H,1
DA SILVA FM,VON H,1
DE MONTICELLI R,VON H,1
DE OLIVEIRA N,VON H,1
EDWARDS C,VON H,1
ESCUDERO JA,VON H,2
ESTRADA JA,VON H,1
FAGNIEZ G,VON H,1
FEHER IM,VON H,2
FERNANDEZ JR,VON H,1
FLAMARIQUE L,VON H,1
FRECHETTE G,VON H,2
GALLAGHER S,VON H,1
HEFFERNAN G,VON H,1
HIRANO T,VON H,1
JOHNSON F,VON H,1
KAGEYAMA Y,VON H,1
KEILING T,VON H,1
KEMP G,VON H,1
KOENDERINK J,VON H,2
KUHN R,VON H,1
LEON AS,VON H,1
LEON F,VON H,1
LOIDOLT S,VON H,1
MAKUROVA AV,VON H,1
MARCHAL K,VON H,1
MAROSAN BP,VON H,1
MASULLO A,VON H,1
MITCHELL J,VON H,1
NEUMANN H,VON H,1
NG CI,VON H,1
PELLIZZER F,VON H,2
PERERA R,VON H,1
PETIT JL,VON H,1
POZO AG,VON H,1
RODRIGO P,VON H,1
SALICE A,VON H,2
SCHAFER R,VON H,1
SCHMID H,VON H,1
SEIFERT J,VON H,6
SEPP HR,VON H,1
SHEETS-JOHNSTONE M,VON H,1
SORENSEN A,VON H,1
SPITZER C,VON H,1
STEGMAIER W,VON H,1
STEVEN MM,VON H,1
SZALAY M,VON H,1
TICAC I,VON H,3
VINCINI S,VON H,1
WINDT JM,VON H,1
ZOCCHI E,VON H,1
BEJARANO JCV,VON K,1
HARDY JS,VON K,1
LIMA DD,VON K,1
LOBO C,VON K,1
LYSEMOSE K,VON K,1
OKUI H,VON K,1
PARRINI P,VON K,1
SAKAKIBARA T,VON K,1
SEPP HR,VON K,1
VAN DER SCHAAR M,VON K,1
VON KALCKREUTH M,VON K,1
ALBERTAZZI L,VON L,1
CAZZANELLI S,VON L,1
CLIFTON-SODERSTROM K,VON L,1
ELBERFELD R,VON L,1
FERNANDEZ J,VON L,1
MATSCHUCK A,VON L,1
PROKHOROV AI,VON L,1
SEPP HR,VON L,1
ARVIDSON PS,VON M,1
BOYLE N,VON M,1
FERRAGUTO F,VON M,1
GUARDIOLA JG,VON M,1
MARCHAL K,VON M,1
MONSERRAT J,VON N,1
MURAWSKI R,VON N,2
VITIELLO G,VON N,1
WEBB J,VON N,1
DE SANTIS D,VON R,1
GROSSHEIM M,VON R,1
GUARDIOLA JG,VON R,1
PAUL RA,VON R,1
PERKINS PA,VON R,1
POZZI A,VON R,1
ZHANG W,VON R,1
ALVES PMS,VON S,1
ALVIS JW,VON S,1
BLOK V,VON S,1
COOKE E,VON S,1
GARDNER S,VON S,2
HAJIME T,VON S,1
INVERSO H,VON S,1
KITARO N,VON S,1
KOSAR A,VON S,1
LEON F,VON S,2
MCQUILLAN JC,VON S,1
SALMELA M,VON S,1
SEPP HR,VON S,1
WESTPHAL KR,VON S,1
AFFIFI R,VON U,1
ALROE HF,VON U,2
BEHNKE EA,VON U,1
BRIER S,VON U,1
CANNIZZARO S,VON U,1
DE PALMA V,VON U,1
FLOYD J,VON U,1
FROESE T,VON U,1
GRIFFERO T,VON U,1
KLUCK S,VON U,1
KOENDERINK J,VON U,1
KYSELO M,VON U,1
MACLAREN K,VON U,1
MASI F,VON U,1
MEACHAM D,VON U,1
PAPUC I,VON U,1
PERERA R,VON U,1
PERKINS PA,VON U,1
PROPERZI M,VON U,1
REYNOLDS J,VON U,1
RUIZ-MIRAZO K,VON U,1
SHEETS-JOHNSTONE M,VON U,2
SHORES C,VON U,1
SIMMS EM,VON U,1
SMITH SJ,VON U,1
TOADVINE T,VON U,1
TRIZIO E,VON U,1
WELTON D,VON U,1
WERNER K,VON U,1
WOODY M,VON U,1
ZHANG W,VON U,1
ARGUELLES-FERNANDEZ G,VON W,1
