Source,Target,Weight
JANSEN J,SHANI I,1
SACCHI E,SHANI I,1
VOLTOLINI A,SHANI I,1
DOKIC J,VOLTOLINI A,1
SACCHI E,VOLTOLINI A,1
VOLTOLINI A,VOLTOLINI A,3
LAHBIB O,ARAGON L,1
LINGIS A,ARAGON L,1
DAUJOTYTE P,BENN G,1
GERL F,BENN G,1
JANICAUD D,BENN G,1
LAHBIB O,BENN G,1
AKKERMAN A,KAFKA F,1
ALTIERI L,KAFKA F,1
CROWELL S,KAFKA F,1
HAMRICK W,KAFKA F,1
KACERAUSKAS T,KAFKA F,1
LAHBIB O,KAFKA F,1
LAOUREUX S,KAFKA F,1
PERINAN J,KAFKA F,1
SPITZER C,KAFKA F,1
ALONSO R,NOLTE E,1
LAHBIB O,NOLTE E,1
GARRERA T,PICARD M,1
LAHBIB O,PICARD M,1
TOADVINE T,PICARD M,1
AINBINDER B,BEISER F,4
ASSALONE E,BEISER F,1
BOWMAN B,BEISER F,1
BYKOVA M,BEISER F,1
DE K,BEISER F,2
DEWS P,BEISER F,2
DIREK Z,BEISER F,1
GJESDAL K,BEISER F,1
JOHNSTON S,BEISER F,1
MENEGONI F,BEISER F,1
MILLS N,BEISER F,1
ROBITAILLE M,BEISER F,1
SOERENSEN J,BEISER F,1
SORENSEN A,BEISER F,1
STERN R,BEISER F,2
TOLLEY C,BEISER F,1
WESTPHAL K,BEISER F,3
WRETZEL J,BEISER F,1
BLOND L,DEWS P,1
DEWS P,DEWS P,2
LUCHTE J,DEWS P,1
RAJAN R,DEWS P,1
REYNOLDS J,DEWS P,1
RUSSELL M,DEWS P,1
SMITH N,DEWS P,1
DEWS P,DORENDAHL R,2
DEWS P,FERRER D,2
BOSCH M,PAETZOLD H,1
CHOI K,PAETZOLD H,1
DELIC Z,PAETZOLD H,1
DEWS P,PAETZOLD H,2
GOERES R,PAETZOLD H,1
MOCKEL C,PAETZOLD H,1
DEWS P,ROUX A,2
MELANCON J,FREI J,1
NOVOTNY K,FREI J,1
PUC J,FREI J,1
BATHO D,KOUBA P,1
BLECHA I,KOUBA P,1
FULKA J,KOUBA P,1
PUC J,KOUBA P,2
RITTER M,KOUBA P,2
SANTOS A,KOUBA P,1
SUCHAREK P,KOUBA P,1
TALIA W,KOUBA P,1
TOMASOVICOVA J,KOUBA P,1
COZMA C,VERDUCCI D,1
SIVAK J,VERDUCCI D,1
ACOSTA M,WOJTYLA K,1
BEAULIEU A,WOJTYLA K,1
DE M,WOJTYLA K,1
DULLES A,WOJTYLA K,1
GARFITT T,WOJTYLA K,1
HOLUB G,WOJTYLA K,1
KALINOWSKI G,WOJTYLA K,1
SEIFERT J,WOJTYLA K,1
SIVAK J,WOJTYLA K,1
DOLEZAL L,LANIGAN R,1
KOUKAL D,LANIGAN R,2
LANIGAN R,LANIGAN R,3
MARTINEZ J,LANIGAN R,1
DOLEZAL L,SMITH G,1
MOLDENHAUER B,SMITH G,1
SINNERBRINK R,SMITH G,1
WILLIAMS H,SMITH G,1
SKODLAR B,GROTSTEIN J,1
TRIGG D,GROTSTEIN J,1
RABALLO A,OYEBODE F,1
TRIGG D,OYEBODE F,1
LANE T,SIERRA M,1
SASS L,SIERRA M,2
TRIGG D,SIERRA M,1
FUCHS T,APPELFELD A,2
FUCHS T,BURGY M,3
FUCHS T,CHAPMAN J,4
WIGGINS O,CHAPMAN J,1
FUCHS T,KOBAYASHI T,2
MICALI S,KOBAYASHI T,1
FUCHS T,LINSCHOTEN J,1
POTT H,LINSCHOTEN J,1
SKOUSGAARD S,LINSCHOTEN J,1
BITBOL M,MERIKLE P,1
CRIPPEN M,MERIKLE P,1
FUCHS T,MERIKLE P,1
SCHWITZGEBEL E,MERIKLE P,1
VELMANS M,MERIKLE P,1
FUCHS T,OLSON E,1
RAZEEV D,OLSON E,2
FROESE T,RAMSOY T,2
FUCHS T,RAMSOY T,1
GALLAGHER S,RAMSOY T,2
OVERGAARD M,RAMSOY T,1
FUCHS T,ROCKWELL W,1
KILPINEN E,ROCKWELL W,1
LIN C,ROCKWELL W,1
OLIVIER A,ROCKWELL W,1
GIBBS P,GIROUX H,1
JONES T,GIROUX H,1
STEVENSON K,GIROUX H,1
AL S,OLIVER K,2
ALFONSO D,OLIVER K,1
CHIEREGHIN F,OLIVER K,1
DONOHOE J,OLIVER K,1
HALL M,OLIVER K,2
HOFF S,OLIVER K,1
JONES T,OLIVER K,1
KENNY Y,OLIVER K,1
SHANNON D,OLIVER K,1
STERNAD C,OLIVER K,1
WALKER K,OLIVER K,1
JONES T,SHARPE M,1
ROSE M,SHARPE M,1
STOKES P,SHARPE M,1
AHN I,CARLSON T,1
COLLINS A,CARLSON T,1
GSCHWANDTNER C,CARLSON T,1
KOSKY J,CARLSON T,2
LAUER C,CARLSON T,1
LEASK I,CARLSON T,1
MANOUSSAKIS J,CARLSON T,1
MORROW D,CARLSON T,2
ONISHI B,CARLSON T,1
RUI X,CARLSON T,1
SCHRIJVERS J,CARLSON T,1
SCHUNKE M,CARLSON T,1
WESTPHAL M,CARLSON T,1
PRITCHARD D,FOGELIN R,1
QU H,FOGELIN R,1
SIMMONS J,FOGELIN R,1
SMITH B,FOGELIN R,2
GSCHWANDTNER C,GOODCHILD P,1
SIMMONS J,GOODCHILD P,1
SIMMONS J,SCHILBRACK K,2
HART K,ELIOT T,1
HEIDEGGEM,ELIOT T,1
JACQUES W,ELIOT T,1
WRATHALL M,ELIOT T,1
DONOUGHO M,STEVENS W,1
FROST C,STEVENS W,1
GENIUSAS S,STEVENS W,1
HALL J,STEVENS W,1
HART K,STEVENS W,1
MILDENBERG A,STEVENS W,1
ROMANO C,STEVENS W,1
BOWER M,KUHN H,1
CAPUTO J,KUHN H,1
DE P,KUHN H,2
FROLOV A,KUHN H,1
GOLDENSTEIN C,KUHN H,1
HENGSTENBERG H,KUHN H,1
KUNG G,KUHN H,1
LIBERATI N,KUHN H,1
DE P,MAT H,2
AISEMBERG G,CASTON V,1
DRUMMOND J,CASTON V,1
JORDAN M,CASTON V,1
MCCLELLAND T,CASTON V,1
MORAN D,CASTON V,1
STRAWSON G,CASTON V,1
JAGNOW R,GENNARO R,1
JORDAN M,GENNARO R,2
KRIEGEL U,GENNARO R,2
MCCLELLAND T,GENNARO R,1
JORDAN M,KOBES B,1
KRIEGEL U,KOBES B,1
PITT D,KOBES B,1
LUO Z,KOZLOWSKI R,1
MERTENS K,KOZLOWSKI R,1
HEINAMAA S,ROMPP G,1
KAEHLER K,ROMPP G,1
LUO Z,ROMPP G,1
MERTENS K,ROMPP G,1
MUTELESI E,ROMPP G,1
CRESPO M,SCHLOBERGER M,1
LEON F,SCHLOBERGER M,1
LUO Z,SCHLOBERGER M,1
ANGUS I,AXELOS K,2
ANGUS I,BRANN E,1
KIND A,BRANN E,1
LEIVA R,BRANN E,1
SABOLIUS K,BRANN E,1
CHADHA M,CHADHA M,1
COSERU C,CHADHA M,1
CHADHA M,DELLASALA S,1
POELLNER P,DELLASALA S,1
CHADHA M,DUERLINGER J,1
COSERU C,DUERLINGER J,1
CHADHA M,WILLIAM J,1
CHUDNOFF E,WILLIAM J,1
BROWNLEE T,BROWNLEE T,5
BROWNLEE T,HONNETH,3
KRIJNEN C,HONNETH,1
BROWNLEE T,VISCHER R,1
FIMIANI F,VISCHER R,1
GEIGER M,VISCHER R,1
RUKGABER M,VISCHER R,1
BONIFAZ N,JEANSON F,1
ROSATO J,JEANSON F,1
BERTINO A,DANIEL D,1
KIND A,DANIEL D,1
KIND A,GALTON F,1
KRIEGEL U,GALTON F,1
KIND A,GILBERT A,1
MIZRAHI V,GILBERT A,1
KIND A,TRAIGER S,1
SMITH B,TRAIGER S,1
COOKE E,WILLANDER J,1
KIND A,WILLANDER J,1
AUDI R,DEPAUL M,1
CHUDNOFF E,DEPAUL M,1
FRECHETTE G,DEPAUL M,1
WILTSCHE H,DEPAUL M,1
CRESPO M,HILDEBRAND D,1
FRECHETTE G,HILDEBRAND D,1
HENGSTENBERG H,HILDEBRAND D,1
KUHN R,HILDEBRAND D,2
NAVICKAS J,HILDEBRAND D,1
SEIFERT J,HILDEBRAND D,3
TALLON A,HILDEBRAND D,1
CERCEL G,CERCEL G,2
FERENCZ F,CERCEL G,1
FERENCZ F,DRAGOMIR A,2
ELDRIDGE P,CONRAD T,1
EMBREE L,CONRAD T,1
FABBIANELLI F,CONRAD T,2
FRECHETTE G,CONRAD T,1
GRICOSKI T,CONRAD T,1
REID H,CONRAD T,1
SHILINA C,CONRAD T,1
VARGA P,CONRAD T,1
ZIPPEL N,CONRAD T,1
FABBIANELLI F,FABBIANELLI F,1
LUFT S,FABBIANELLI F,1
SCHNELL A,FABBIANELLI F,1
VARGA P,FABBIANELLI F,1
FABBIANELLI F,HEINRICH E,1
VARGA P,HEINRICH E,1
MEZEI B,MEZEI B,2
VARGA P,MEZEI B,1
LANDERER C,MORSCHER E,1
SEIFERT J,MORSCHER E,1
VARGA P,MORSCHER E,1
PLOTKA W,BEBEN D,3
PLOTKA W,BIEGELEISEN B,2
PLOTKA W,BIELAWKA M,2
PLOTKA W,BLAUSTEIN L,2
POKROPSKI M,BLAUSTEIN L,2
ROSINSKA Z,BLAUSTEIN L,2
CASARI E,CAVALLIN J,1
PLOTKA W,CAVALLIN J,1
PLOTKA W,GALAROWICZ J,2
PLOTKA W,GLOMBIK C,2
PLOTKA W,HEINRICH W,2
MALHERBE O,HELMAN A,2
PLOTKA W,HELMAN A,1
PLOTKA W,KRONSKA I,2
PLOTKA W,KRONSKI T,3
PLOTKA W,KRZEMICKA I,2
LANCIANI A,LESNIEWSKI S,1
PLOTKA W,LESNIEWSKI S,1
SIEROKA N,LESNIEWSKI S,1
MALHERBE O,LISSA Z,1
PLOTKA W,LISSA Z,1
KUNG G,LOZINSKI J,1
PLOTKA W,LOZINSKI J,2
PLOTKA W,MARTEL K,2
ELDRIDGE P,MICHALSKI K,1
PLOTKA W,MICHALSKI K,2
MISKIEWICZ W,MISKIEWICZ W,1
PLOTKA W,MISKIEWICZ W,1
POKROPSKI M,MISKIEWICZ W,1
ROSINSKA Z,MISKIEWICZ W,1
STAITI A,MISKIEWICZ W,1
PLOTKA W,ROSINSKA Z,1
POKROPSKI M,ROSINSKA Z,2
ROSINSKA Z,ROSINSKA Z,1
AYDEDE M,TATARKIEWICZ W,1
JONKUS D,TATARKIEWICZ W,1
PLOTKA W,TATARKIEWICZ W,2
SIEROKA N,TATARKIEWICZ W,1
WOLENSKI J,TATARKIEWICZ W,1
PLOTKA W,WITKIEWICZ S,3
COLONNELLO P,ASSOUN P,1
INGERSLEV L,ASSOUN P,1
ZIEGLER R,ASSOUN P,2
INGERSLEV L,INGERSLEV L,2
JARDINE J,INGERSLEV L,2
INGERSLEV L,SOLER C,1
LINGIS A,SOLER C,1
BREWER B,BERKELEY G,1
BRIER S,BERKELEY G,1
CONAILL D,BERKELEY G,1
COSTA V,BERKELEY G,1
DE M,BERKELEY G,1
HIRANO T,BERKELEY G,1
KAIN P,BERKELEY G,1
KOENDERINK J,BERKELEY G,1
LANDY D,BERKELEY G,1
SCHWITZGEBEL E,BERKELEY G,1
SOFFER G,BERKELEY G,1
STRAWSON G,BERKELEY G,1
CONAILL D,SEBOLD R,1
ZAHAVI D,SEBOLD R,2
DICKSON P,AUGUSTINE S,1
GIERSCH A,AUGUSTINE S,1
GREGOR B,AUGUSTINE S,1
GRON A,AUGUSTINE S,1
LEMNA K,AUGUSTINE S,1
RIVERA J,AUGUSTINE S,1
RUI X,AUGUSTINE S,1
WATSON S,AUGUSTINE S,1
MORRIS D,BANNON B,1
MULLER R,BANNON B,1
FAYE J,FAYE J,2
MORRIS D,FAYE J,1
HARADA M,FRENCH S,1
LIVADAS S,FRENCH S,1
MORRIS D,FRENCH S,1
WEBB J,FRENCH S,1
ZAHAVI D,FRENCH S,2
DEERY O,ISMAEL J,1
LANE T,ISMAEL J,1
LEHRER K,ISMAEL J,1
MORRIS D,ISMAEL J,1
LIVADAS S,LONDON F,1
MASI F,LONDON F,1
MORRIS D,LONDON F,1
REYNOLDS J,BRENDER N,1
WESTPHAL K,BRENDER N,1
ILUNDAIN A,DECARO M,2
KVASZ L,DECARO M,1
REYNOLDS J,DECARO M,1
REYNOLDS J,GALLAGHER D,1
VELMANS M,GALLAGHER D,1
MCDANIEL K,NOLAN D,1
REYNOLDS J,NOLAN D,3
MORAN D,WATSON S,1
NAGEL C,WATSON S,1
REYNOLDS J,WATSON S,1
WATSON S,WATSON S,1
INVERSO H,BAY E,1
SMYTH B,BAY E,1
TIEMERSMA D,BAY E,1
BABICH B,COMPTON J,1
COMPTON J,COMPTON J,2
DRISCOLL E,COMPTON J,1
SMYTH B,COMPTON J,1
HOWIE G,COOLE D,1
LOW D,COOLE D,1
PLOT M,COOLE D,1
SMYTH B,COOLE D,3
VLIEGHE J,COOLE D,1
EDIE J,GERAETS T,1
INVERSO H,GERAETS T,1
JAUME P,GERAETS T,1
LABELLE G,GERAETS T,1
MANCINI S,GERAETS T,1
SMYTH B,GERAETS T,4
STERN R,GERAETS T,1
TOADVINE T,GERAETS T,1
SMYTH B,NOPPENEY U,2
GARDINER J,ZAJONC A,1
SMYTH B,ZAJONC A,1
GIERSCH A,ADAMS R,1
HAHNEL M,ADAMS R,1
KOVAC S,ADAMS R,1
LIVADAS S,ADAMS R,1
GIERSCH A,BERINGER K,1
MATHERNE S,BERINGER K,1
GIERSCH A,DEL C,1
TORRALBO A,DEL C,1
TYMAN S,DEL C,1
CALI C,HUBEL D,1
GIERSCH A,HUBEL D,1
LAVAZZA A,HUBEL D,1
CAMILLERI S,SCHMIDT H,1
GIERSCH A,SCHMIDT H,1
GRUNER S,SCHMIDT H,1
OLTEANU A,SCHMIDT H,1
DEMPSEY L,ALEXANDER S,1
GARFITT T,ALEXANDER S,1
HOERL C,ALEXANDER S,1
HOERL C,FALKENSTEIN L,1
MCDANIEL K,FALKENSTEIN L,1
WEBB J,FALKENSTEIN L,1
HOERL C,PLUMER G,1
POWER S,PLUMER G,1
STEWART J,PLUMER G,1
WILLE K,PLUMER G,1
GRATTAN G,STERNE L,1
HOERL C,STERNE L,1
HOERL C,STRONG C,2
CORMICK C,BUTTERFIELD J,1
DORATO M,BUTTERFIELD J,1
MILLER K,BUTTERFIELD J,2
PALMIERI P,BUTTERFIELD J,1
DORATO M,CALLENDER C,1
MILLER K,CALLENDER C,2
POWER S,CALLENDER C,1
DORATO M,HOLCOMBE A,1
MILLER K,HOLCOMBE A,1
DORATO M,MAUDLIN T,1
MAC C,MAUDLIN T,1
MILLER K,MAUDLIN T,2
HOERL C,RASHBROOK O,1
MILLER K,RASHBROOK O,1
RASHBROOK O,RASHBROOK O,1
ECKSTRAND N,BUTLER,1
SAENZ C,BUTLER,1
BARBA K,FARR A,1
ECKSTRAND N,FARR A,1
ALLOA E,GARNER S,1
ECKSTRAND N,GARNER S,1
EMERSON C,GARNER S,1
STAUDIGL M,GARNER S,1
AL S,GOLDBERG D,1
ECKSTRAND N,GOLDBERG D,1
FROESE T,GOLDBERG D,1
GLASBERG R,GOLDBERG D,1
HADREAS P,GOLDBERG D,1
HEADLEY C,GOLDBERG D,1
STAUDIGL M,GOLDBERG D,1
ECKSTRAND N,WISE T,1
YANCY G,WISE T,1
CHOLBI M,BREWER T,1
SZANTO T,BREWER T,1
CHOLBI M,FRIEDMAN R,1
DUNSON J,FRIEDMAN R,1
CHOLBI M,KOPELMAN L,1
SLATMAN J,KOPELMAN L,1
TERONI F,BERNECKER S,1
WALSH P,BERNECKER S,1
WALSH P,BYERLY T,1
WERNER P,BYERLY T,1
KORTNER U,DANIELS N,1
MCDANIEL K,DANIELS N,1
WALSH P,DANIELS N,1
WALSH P,GRIMM S,2
WILKENFELD D,GRIMM S,2
WALSH P,KHALIFA K,1
WILKENFELD D,KHALIFA K,1
COECKELBERGH M,KIRAN A,1
WALSH P,KIRAN A,1
GOBET F,KLEIN G,2
STRLE T,KLEIN G,1
WALSH P,KLEIN G,1
WALSH P,KVANVIG J,1
WILKENFELD D,KVANVIG J,1
JORBA M,NES A,1
WALSH P,NES A,2
WALSH P,STREVENS M,1
WILKENFELD D,STREVENS M,1
QAUROONI D,BOSTROM N,1
VERBEEK P,BOSTROM N,1
COECKELBERGH M,BUMILLER E,1
QAUROONI D,BUMILLER E,1
DOTOV D,FAJEN B,1
QAUROONI D,FAJEN B,1
COECKELBERGH M,GROSSMAN D,1
PAINTER R,GROSSMAN D,1
QAUROONI D,GROSSMAN D,1
BERKOVICH O,AFTANAS L,2
BERKOVICH O,CACIOPPO J,1
COLOMBETTI G,CACIOPPO J,1
BERKOVICH O,DAQUILI E,1
PERAK B,DAQUILI E,1
TAYLOR J,DAQUILI E,1
ARZY S,DIETRICH A,1
BERKOVICH O,DIETRICH A,1
CRIPPEN M,DIETRICH A,1
BERKOVICH O,GOMBRICH R,1
LIN C,GOMBRICH R,1
SHARF R,GOMBRICH R,1
BERKOVICH O,HUNT H,1
VAN DUPPEN Z,HUNT H,1
BERKOVICH O,MARTINEZCONDE S,1
BLOCK N,MARTINEZCONDE S,1
BERKOVICH O,MORMANN F,1
FROESE T,MORMANN F,1
BERKOVICH O,TRAVIS F,1
TAYLOR J,TRAVIS F,1
CALABRESSE C,FISCHER M,1
HEIM M,FISCHER M,1
IRWIN B,FISCHER M,1
KUHN R,FISCHER M,1
PERAK B,FISCHER M,1
SANTOS B,FISCHER M,1
STIVIC S,FISCHER M,1
WOELERT P,FISCHER M,1
BOWER M,GIBBS J,1
IRWIN B,GIBBS J,1
KRUEGER J,GIBBS J,1
FERNANDEZ J,GLENBERG A,2
IRWIN B,GLENBERG A,1
MERRITT M,GLENBERG A,2
BLOMBERG J,RICHARDSON D,1
IRWIN B,RICHARDSON D,2
IRWIN B,SCHUBERT T,1
PASQUINELLI E,SCHUBERT T,1
BLOMBERG J,ZWAAN R,1
IRWIN B,ZWAAN R,1
CHRISLEY R,CHRISLEY R,3
FROESE T,CHRISLEY R,1
MCCLELLAND T,CHRISLEY R,1
BINKELMANN C,ASMUTH C,1
DE K,ASMUTH C,1
FORMISANO R,ASMUTH C,1
SEYLER F,ASMUTH C,1
DE K,BAUR M,1
EMUNDTS D,BAUR M,1
MORRIS D,BAUR M,1
DE K,BROOK A,1
HART J,BROOK A,1
HOERL C,BROOK A,1
LOHT S,BROOK A,1
NES A,BROOK A,1
SERCK H,BROOK A,1
STOKES P,BROOK A,1
DE K,GREEN G,1
GREGOR B,GREEN G,1
ASMUTH C,SCHONDORF H,1
DE K,SCHONDORF H,1
AINBINDER B,SCHULZE G,1
BINKELMANN C,SCHULZE G,1
BOWMAN B,SCHULZE G,1
DE K,SCHULZE G,1
SCHUHMANN K,SCHULZE G,1
WESTPHAL K,SCHULZE G,1
DE K,SEDGWICK S,1
JENKINS S,SEDGWICK S,1
WATKINS E,SEDGWICK S,1
BRIEDIS M,WAIBEL V,1
DE K,WAIBEL V,1
SEYLER F,WAIBEL V,1
BINKELMANN C,ZOLLER G,1
BYKOVA M,ZOLLER G,1
DE K,ZOLLER G,2
FERRAGUTO F,ZOLLER G,1
VASSILICOS B,ZOLLER G,1
WESTPHAL K,ZOLLER G,1
LEUFER D,HAVEL V,1
MAGGINI G,HAVEL V,1
MEANA D,HAVEL V,1
MELANCON J,HAVEL V,1
TARDIVEL E,HAVEL V,1
BAKOS V,TUCKER A,1
LEUFER D,TUCKER A,1
LOW D,TUCKER A,1
MELANCON J,TUCKER A,1
SIMON Z,TUCKER A,1
KIDD I,BURLEY M,2
HAGGARD P,JOHNSON H,1
KIDD I,JOHNSON H,1
SALAMON G,JOHNSON H,1
GALLAGHER S,MASON R,1
KIDD I,MASON R,1
KIDD I,POHLHAUS G,1
MCKINNON R,POHLHAUS G,1
KIDD I,WYLIE A,1
MCKINNON R,WYLIE A,1
SHUSTER M,WYLIE A,1
WESTPHAL K,WYLIE A,1
ARVIDSON P,BAILEY A,1
FORREST P,BAILEY A,1
LAASIK K,BAILEY A,1
RICHARDS B,BAILEY A,2
ANTONY M,LAURENCE S,1
FORREST P,LAURENCE S,1
SCHELLENBERG S,LAURENCE S,2
CROWELL S,MARGOLIS E,1
FORREST P,MARGOLIS E,1
VICENTE A,MARGOLIS E,1
BLOCK N,CHEN Y,1
CHEN Y,CHEN Y,1
CHEN Y,KRAJEWSKI B,1
DI C,KRAJEWSKI B,1
DURD O,KRAJEWSKI B,1
ARTEMENKO N,HORUZHY S,1
HORUZHY S,HORUZHY S,1
ARTEMENKO N,MAZAEVA O,1
CASSEDY S,MAZAEVA O,1
ARTEMENKO N,SCANLAN J,1
CASSEDY S,SCANLAN J,1
CELY F,ELLIS H,1
WISE N,ELLIS H,2
YOUNG G,ELLIS H,2
CAREL H,FULFORD K,1
CELY F,FULFORD K,1
HAWTHORNE S,FULFORD K,1
OULIS P,FULFORD K,1
TROUBE S,FULFORD K,1
CELY F,YOUNG G,1
SOUSA P,YOUNG G,1
WISE N,YOUNG G,1
YOUNG G,YOUNG G,2
KLEIST E,JANAWAY C,2
LUCHTE J,JANAWAY C,1
VANDENABEELE B,JANAWAY C,1
KLEIST E,KOSSLER M,1
VANDENABEELE B,KOSSLER M,1
DOTOV D,BUHRMANN T,1
SHEETS J,BUHRMANN T,1
ARANGO A,HEINRICH B,1
SHEETS J,HEINRICH B,2
ARANGO A,SHEETS J,1
BRUZINA R,SHEETS J,1
GALLAGHER S,SHEETS J,1
SHEETS J,SHEETS J,4
STUART S,SHEETS J,1
COECKELBERGH M,MARTIN F,1
JACQUETTE D,MARTIN F,1
SEIFERT J,MARTIN F,1
PALOMBI F,REID C,1
WEBB J,REID C,1
PALOMBI F,FLAIANO E,2
BECHTOL H,VOLTAIRE,1
PALOMBI F,VOLTAIRE,1
GOGUEN J,BIRKHOFF G,1
GRATTAN G,BIRKHOFF G,1
LOBO C,BIRKHOFF G,1
HAZEN A,FITTING M,1
KOVAC S,FITTING M,1
LOBO C,FITTING M,3
LOBO C,KUNG J,1
PATRAS F,KUNG J,1
DEPRAZ N,LOBO C,1
GAITSCH P,LOBO C,1
JARAN F,LOBO C,1
LOBO C,LOBO C,7
SURNMA M,LOBO C,1
HAZEN A,PRAWITZ D,2
LOBO C,PRAWITZ D,1
LOBO C,WIRTH C,2
DE U,FRENKEL E,1
PATRAS F,FRENKEL E,1
PATRAS F,GROTHENDIECK A,3
BENOIST J,PATRAS F,1
FORESTIER F,PATRAS F,1
PATRAS F,PATRAS F,2
PATRAS F,STANLEY R,2
GRATTAN G,POLYA G,1
LANCIANI A,POLYA G,1
VAN QUYNH A,POLYA G,1
LOBO C,CHATELET G,2
JONES A,HAMILTON W,1
LOBO C,HAMILTON W,1
AKKERMAN A,PANOFSKY E,1
BORS V,PANOFSKY E,1
BRATU H,PANOFSKY E,1
CROWELL S,PANOFSKY E,1
DECLERCK G,PANOFSKY E,1
FAZAKAS I,PANOFSKY E,1
KOENDERINK J,PANOFSKY E,1
LOBO C,PANOFSKY E,1
SUMMA M,PANOFSKY E,1
GODREJ F,COOPER B,1
HOFFHEIMER M,COOPER B,1
SMYTH B,COOPER B,1
ARONSON R,HABERMAS,1
DI C,HABERMAS,1
DUNSON J,HABERMAS,1
GODREJ F,HABERMAS,1
HARVEY C,HABERMAS,1
PRESTA F,HABERMAS,1
REID H,HABERMAS,1
ROTHBERG D,HABERMAS,1
CROWE B,HUBERT L,1
GODREJ F,HUBERT L,1
CAMILLERI S,MACQUARRIE J,1
COLLINS A,MACQUARRIE J,1
FIGAL G,MACQUARRIE J,1
FLAMARIQUE L,MACQUARRIE J,1
GODREJ F,MACQUARRIE J,1
KEEPING J,MACQUARRIE J,1
MARDER M,MACQUARRIE J,1
MORAN D,MACQUARRIE J,1
OGAWA T,MACQUARRIE J,1
ORR J,MACQUARRIE J,1
POWELL J,MACQUARRIE J,1
RAFFOUL F,MACQUARRIE J,1
SCHRIJVERS J,MACQUARRIE J,1
STAEHLER T,MACQUARRIE J,1
TOADVINE T,MACQUARRIE J,1
TRAYLOR A,MACQUARRIE J,1
GODREJ F,MANHEIM R,1
LLEWELYN J,MANHEIM R,1
SEMCHUK Y,MANHEIM R,1
TRAYLOR A,MANHEIM R,1
GODREJ F,MCBRIDE W,1
MCBRIDE W,MCBRIDE W,1
CAMILLERI S,PALMER R,1
CIAVATTA D,PALMER R,1
ELLISTON F,PALMER R,1
GODREJ F,PALMER R,1
HAINIC C,PALMER R,1
JORGENSEN D,PALMER R,1
MALL R,PALMER R,1
PETERS C,PALMER R,1
POOLE R,PALMER R,1
REID H,PALMER R,1
ALLEN D,RICOEUR,1
BESOLI S,RICOEUR,1
DAVIDSON S,RICOEUR,1
GENIUSAS S,RICOEUR,1
GODREJ F,RICOEUR,1
GOSETTI F,RICOEUR,1
GREGOR B,RICOEUR,1
GUSMAN S,RICOEUR,1
JONKUS D,RICOEUR,1
LAMB A,RICOEUR,1
LOBO C,RICOEUR,1
MICHEL J,RICOEUR,1
MORAN D,RICOEUR,1
SHAIN R,RICOEUR,1
GODREJ F,SCHROYER T,1
REID H,SCHROYER T,1
GODREJ F,SLATER P,1
REID H,SLATER P,1
GODREJ F,SMART B,1
NOVELLA E,SMART B,1
DE S,BECK M,1
ZAHAVI D,BECK M,2
RATCLIFFE M,CHAKRAVARTTY A,1
WILTSCHE H,CHAKRAVARTTY A,1
ZAHAVI D,CHAKRAVARTTY A,2
JOHANNESDOTTIR G,MORTON T,2
SPARROW T,MORTON T,2
ZAHAVI D,MORTON T,2
AGUIRRE G,SANKEY H,1
ZAHAVI D,SANKEY H,2
ZAHAVI D,WOLFENDALE P,2
HARADA M,LADYMAN J,1
O C,LADYMAN J,1
RATCLIFFE M,LADYMAN J,1
REYNOLDS J,LADYMAN J,2
SCHWITZGEBEL E,LADYMAN J,1
KALDERON M,LEITER B,1
REYNOLDS J,LEITER B,2
HELLIE B,NETA R,1
REYNOLDS J,NETA R,2
REYNOLDS J,PIGDEN C,2
ANTONY M,CAMPBELL K,1
TERONI F,CAMPBELL K,1
CALLANAN J,OWEN D,1
OWEN D,OWEN D,1
TERONI F,OWEN D,1
DORSCH F,OWENS D,1
TERONI F,OWENS D,1
BARLASSINA L,ZAJONC R,1
DELANCEY C,ZAJONC R,2
PINEDA D,ZAJONC R,1
TERONI F,ZAJONC R,1
YOUNG G,ZAJONC R,1
ARIELLI E,SCHAFER R,1
CERCEL G,SCHAFER R,1
FOWLER M,SCHAFER R,1
GODDE G,SCHAFER R,1
VAN DER SCHYFF D,SCHAFER R,2
SUMMA M,MATTENS F,3
JARDINE J,SHUM P,2
SUMMA M,SHUM P,1
ELDRIDGE P,DUVAL R,1
MASI F,DUVAL R,2
BOI L,HERBART J,1
DAHLSTROM D,HERBART J,1
DWYER D,HERBART J,1
HOERL C,HERBART J,1
LANDERER C,HERBART J,2
MASI F,HERBART J,1
SOLDATI G,HERBART J,1
TARDIVEL E,HERBART J,1
VARGA P,HERBART J,1
CHRUDZIMSKI A,MARTY A,2
JANOUSEK H,MARTY A,1
MASI F,MARTY A,1
MELLE U,MARTY A,2
SCHUHMANN K,MARTY A,2
MASI F,ZALAMEA F,1
PATRAS F,ZALAMEA F,1
FIMIANI F,BRUNO G,1
KARPENKO I,BRUNO G,1
TOLLEY C,BRUNO G,1
FIMIANI F,COMETTI J,1
THERIEN C,COMETTI J,1
VITIELLO G,COMETTI J,1
FIMIANI F,DICKIE G,1
HAINIC C,DICKIE G,1
PARK Y,DICKIE G,1
ROGGERO J,DICKIE G,1
TOWNSEND D,DICKIE G,1
FIMIANI F,MOLLER D,1
SIEROKA N,MOLLER D,1
FIMIANI F,WARHOL A,1
MECACCI A,WARHOL A,1
MADARY M,CALLAWAY E,1
MONTEMAYOR C,CALLAWAY E,1
