name,short.name,appearances,comment,changed.in.old,present.in.old
BJORBAEKMO W,BJORBAEKMO W,1,NA,FALSE,TRUE
BJORBAEKMO WS,BJORBAEKMO W,20,NA,FALSE,TRUE
BJORK U,BJORK U,42,NA,FALSE,TRUE
BJORK ULRIKA,BJORK U,1,NA,FALSE,TRUE
BJORNAVOLD J,BJORNAVOLD J,1,NA,FALSE,TRUE
BJORNDAL B,BJORNDAL B,1,NA,FALSE,FALSE
BJORNSSON G,BJORNSSON G,1,NA,FALSE,TRUE
BJORNSSONS GUNNAR,BJORNSSONS G,1,NA,TRUE,TRUE
BLACHOWICZ J,BLACHOWICZ J,2,NA,FALSE,TRUE
BLACHOWSKI S,BLACHOWSKI S,1,NA,FALSE,TRUE
BLACJBURN S,BLACJBURN S,1,NA,TRUE,TRUE
BLACK ANTONY,BLACK A,1,NA,FALSE,FALSE
BLACK DEBORAH L,BLACK D,2,NA,FALSE,TRUE
BLACK DL,BLACK D,1,NA,FALSE,TRUE
BLACK DW,BLACK D,1,NA,FALSE,TRUE
BLACK ELK CHARLOTTE,BLACK E,1,NA,FALSE,TRUE
BLACK M,BLACK M,9,NA,FALSE,TRUE
BLACK PAUL JOSEPH,BLACK P,1,NA,FALSE,TRUE
BLACKBURN MJ,BLACKBURN M,1,NA,FALSE,TRUE
BLACKBURN P,BLACKBURN P,1,NA,FALSE,TRUE
BLACKBURN S,BLACKBURN S,25,NA,FALSE,TRUE
BLACKBURN SIMON,BLACKBURN S,7,NA,FALSE,TRUE
BLACKFORD R,BLACKFORD R,1,NA,FALSE,FALSE
BLACKHAM HJ,BLACKHAM H,1,NA,FALSE,TRUE
BLACKING J,BLACKING J,2,NA,FALSE,TRUE
BLACKMAN L,BLACKMAN L,2,NA,FALSE,TRUE
BLACKMAN RD,BLACKMAN R,43,NA,FALSE,TRUE
BLACKMORE J,BLACKMORE J,1,NA,FALSE,TRUE
BLACKMORE JOHN,BLACKMORE J,1,NA,FALSE,FALSE
BLACKMORE S,BLACKMORE S,6,NA,FALSE,TRUE
BLACKMORE S J,BLACKMORE S,2,NA,FALSE,TRUE
BLACKMORE SJ,BLACKMORE S,8,NA,FALSE,TRUE
BLACKMORE SUSAN,BLACKMORE S,1,NA,FALSE,TRUE
BLACKMUR RP,BLACKMUR R,1,NA,FALSE,TRUE
BLACKSTONE WT,BLACKSTONE W,1,NA,FALSE,FALSE
BLAGROVE M,BLAGROVE M,1,NA,FALSE,TRUE
BLAHUTKOVA D,BLAHUTKOVA D,1,NA,FALSE,TRUE
BLAIKLOCK J,BLAIKLOCK J,21,NA,FALSE,TRUE
BLAINE HR,BLAINE H,1,NA,FALSE,TRUE
BLAIR E,BLAIR E,1,NA,FALSE,TRUE
BLAIR ELAINE,BLAIR E,1,NA,FALSE,TRUE
BLAIR IV,BLAIR I,1,NA,FALSE,TRUE
BLAIR J,BLAIR J,1,NA,FALSE,TRUE
BLAIR RG,BLAIR R,4,NA,FALSE,TRUE
BLAIR RJR,BLAIR R,2,NA,FALSE,TRUE
BLAKE R,BLAKE R,1,NA,FALSE,TRUE
BLAKE W,BLAKE W,2,NA,FALSE,TRUE
BLAKELEY TJ,BLAKELEY T,1,NA,FALSE,TRUE
BLAKEMORE C,BLAKEMORE C,2,NA,FALSE,TRUE
BLAKEMORE SJ,BLAKEMORE S,15,NA,FALSE,TRUE
BLAMEY K,BLAMEY K,1,NA,FALSE,TRUE
BLAMEY KATHLEEN,BLAMEY K,2,NA,FALSE,TRUE
BLANC GUILLAUME LE,BLANC G,1,NA,FALSE,TRUE
BLANC S,BLANC S,17,NA,FALSE,TRUE
BLANCHARD BONNIE,BLANCHARD B,1,NA,FALSE,TRUE
BLANCHETTE OLIVA,BLANCHETTE O,1,NA,FALSE,TRUE
BLANCHOT M,BLANCHOT M,11,NA,FALSE,TRUE
BLANCHOT MAURICE,BLANCHOT M,25,NA,FALSE,TRUE
BLANCO FERNANDEZ DOMINGO,BLANCO F,2,NA,TRUE,TRUE
BLANCO IM,BLANCO I,1,NA,FALSE,TRUE
BLAND W,BLAND W,1,NA,FALSE,TRUE
BLANK A,BLANK A,1,NA,FALSE,TRUE
BLANK MORIS,BLANK M,1,NA,FALSE,TRUE
BLANKE O,BLANKE O,12,NA,FALSE,TRUE
BLANKE OLAF,BLANKE O,1,NA,FALSE,TRUE
BLANKENBURG,BLANKENBURG,3,NA,TRUE,TRUE
BLANKENBURG W,BLANKENBURG W,33,NA,FALSE,TRUE
BLANKENBURG WOLFGANG,BLANKENBURG W,4,NA,FALSE,TRUE
BLANKENBW,BLANKENBW,1,NA,FALSE,TRUE
BLANPAIN J,BLANPAIN J,1,NA,FALSE,TRUE
BLANQUICET HCV,BLANQUICET H,4,NA,FALSE,TRUE
BLANSHARD A,BLANSHARD A,1,NA,FALSE,TRUE
BLANSHARD B,BLANSHARD B,1,NA,FALSE,TRUE
BLANSHARD BRAND,BLANSHARD B,1,NA,FALSE,TRUE
BLANTON WARD,BLANTON W,1,NA,FALSE,FALSE
BLASCAK F,BLASCAK F,3,NA,FALSE,TRUE
BLASCHE SIEGFRIED,BLASCHE S,1,NA,FALSE,TRUE
BLASCHEK-HAHNOVA H,BLASCHEK,9,NA,TRUE,TRUE
BLASCHKE W,BLASCHKE W,1,NA,FALSE,TRUE
BLASER M,BLASER M,1,NA,FALSE,FALSE
BLASI G,BLASI G,20,NA,FALSE,TRUE
BLASIUS D,BLASIUS D,1,NA,FALSE,TRUE
BLASONE M,BLASONE M,1,NA,FALSE,TRUE
BLASS A,BLASS A,1,NA,FALSE,TRUE
BLASS E M,BLASS E,1,NA,FALSE,TRUE
BLASS EM,BLASS E,1,NA,FALSE,FALSE
BLATT SJ,BLATT S,1,NA,FALSE,TRUE
BLATTNER W,BLATTNER W,9,NA,FALSE,TRUE
BLATTNER W D,BLATTNER W,2,NA,FALSE,FALSE
BLATTNER WD,BLATTNER W,18,NA,FALSE,TRUE
BLATTNER WILLIAM,BLATTNER W,6,NA,FALSE,TRUE
BLATTNER WILLIAM D,BLATTNER W,1,NA,FALSE,TRUE
BLAU PETER M,BLAU P,1,NA,FALSE,FALSE
BLAUBERG II,BLAUBERG I,72,NA,FALSE,TRUE
BLAUBERG IRINA,BLAUBERG I,1,NA,FALSE,TRUE
BLAUBERG IRINA I,BLAUBERG I,1,NA,FALSE,TRUE
BLAUSHTAIN LEOPOLD,BLAUSHTAIN L,1,NA,FALSE,TRUE
BLAUSTEIN,BLAUSTEIN,1,NA,TRUE,TRUE
BLAUSTEIN L,BLAUSTEIN L,4,NA,FALSE,TRUE
BLAUSTEIN LEOPOLD,BLAUSTEIN L,2,NA,FALSE,TRUE
BLEAKLEY A,BLEAKLEY A,1,NA,FALSE,TRUE
BLECHA I,BLECHA I,63,NA,FALSE,TRUE
BLECHA IVAN,BLECHA I,3,NA,FALSE,TRUE
BLECHA L,BLECHA L,1,NA,TRUE,TRUE
BLEICHER J,BLEICHER J,1,NA,FALSE,TRUE
BLEICHER JOSEF,BLEICHER J,1,NA,FALSE,FALSE
BLENKE E,BLENKE E,1,NA,FALSE,TRUE
BLESSENOHL DIETER,BLESSENOHL D,1,NA,FALSE,FALSE
BLESSER B,BLESSER B,1,NA,FALSE,TRUE
BLEULER E,BLEULER E,22,NA,FALSE,TRUE
BLEULER EUGEN,BLEULER E,2,NA,FALSE,FALSE
BLEULER M,BLEULER M,1,NA,FALSE,TRUE
BLICKMAN T,BLICKMAN T,1,NA,FALSE,FALSE
BLIJLEVES H,BLIJLEVES H,1,NA,FALSE,TRUE
BLINDER D,BLINDER D,1,NA,FALSE,TRUE
BLINN J,BLINN J,1,NA,FALSE,TRUE
BLISS J,BLISS J,1,NA,FALSE,FALSE
BLOCH C,BLOCH C,1,NA,FALSE,TRUE
BLOCH E,BLOCH E,5,NA,FALSE,TRUE
BLOCH ED,BLOCH E,1,NA,FALSE,FALSE
BLOCH ERNST,BLOCH E,6,NA,FALSE,TRUE
BLOCH M,BLOCH M,2,NA,FALSE,TRUE
BLOCH MARC,BLOCH M,2,NA,FALSE,TRUE
BLOCHER H,BLOCHER H,1,NA,FALSE,TRUE
BLOCHMANN E,BLOCHMANN E,1,NA,FALSE,TRUE
BLOCK JN,BLOCK J,1,NA,FALSE,FALSE
BLOCK N,BLOCK N,231,NA,FALSE,TRUE
BLOCK NED,BLOCK N,10,NA,FALSE,TRUE
BLOCK NJ,BLOCK N,2,NA,FALSE,TRUE
BLOCK RA,BLOCK R,1,NA,FALSE,TRUE
BLOCK S M,BLOCK S,1,NA,FALSE,TRUE
BLODWELL J,BLODWELL J,11,NA,FALSE,TRUE
BLOECHL J,BLOECHL J,16,NA,FALSE,TRUE
BLOECHL JD,BLOECHL J,5,NA,FALSE,TRUE
BLOECHL JEFFREY,BLOECHL J,2,NA,FALSE,TRUE
BLOK ANTON,BLOK A,1,NA,FALSE,TRUE
BLOK V,BLOK V,56,NA,FALSE,TRUE
BLOK VINCENT,BLOK V,1,NA,FALSE,TRUE
BLOM J D,BLOM J,2,NA,FALSE,FALSE
BLOM PH,BLOM P,1,NA,FALSE,FALSE
BLOMBERG C,BLOMBERG C,1,NA,FALSE,FALSE
BLOMBERG J,BLOMBERG J,40,NA,FALSE,TRUE
BLOMBERG O,BLOMBERG O,1,NA,FALSE,TRUE
BLOND L,BLOND L,34,NA,FALSE,TRUE
BLOND LP,BLOND L,1,NA,FALSE,TRUE
BLOND P,BLOND P,1,NA,FALSE,FALSE
BLOND PHILLIP,BLOND P,1,NA,FALSE,TRUE
BLONDE W,BLONDE W,1,NA,FALSE,TRUE
BLONDEL E,BLONDEL E,1,NA,FALSE,TRUE
BLONDEL M,BLONDEL M,3,NA,FALSE,TRUE
BLONDEL MAURICE,BLONDEL M,3,NA,FALSE,TRUE
BLONSKII,BLONSKII,1,NA,TRUE,TRUE
BLOOD AJ,BLOOD A,1,NA,FALSE,TRUE
BLOOD S K,BLOOD S,1,NA,FALSE,FALSE
BLOOM A,BLOOM A,1,NA,FALSE,TRUE
BLOOM DE,BLOOM D,1,NA,FALSE,FALSE
BLOOM H,BLOOM H,2,NA,FALSE,TRUE
BLOOM HAROLD,BLOOM H,2,NA,FALSE,TRUE
BLOOM L,BLOOM L,2,NA,FALSE,TRUE
BLOOM P,BLOOM P,12,NA,FALSE,TRUE
BLOOMER K,BLOOMER K,1,NA,FALSE,TRUE
BLOOMFIELD L,BLOOMFIELD L,2,NA,FALSE,TRUE
BLOOMFIELD M,BLOOMFIELD M,1,NA,FALSE,FALSE
BLOOR D,BLOOR D,4,NA,FALSE,TRUE
BLOOR DAVID,BLOOR D,1,NA,FALSE,TRUE
BLOSER TIM,BLOSER T,1,NA,FALSE,TRUE
BLOSIUS LUDOVICUS,BLOSIUS L,1,NA,FALSE,TRUE
BLOSSER P,BLOSSER P,34,NA,FALSE,TRUE
BLOSSER PH,BLOSSER P,4,NA,FALSE,TRUE
BLOSSER PHILIP,BLOSSER P,1,NA,FALSE,FALSE
BLOY L,BLOY L,1,NA,FALSE,TRUE
BLUDEN A,BLUDEN A,1,NA,FALSE,TRUE
BLUHM H,BLUHM H,4,NA,FALSE,TRUE
BLUHM HARALD,BLUHM H,1,NA,FALSE,FALSE
BLUHM R,BLUHM R,2,NA,FALSE,TRUE
BLUM A,BLUM A,18,NA,FALSE,TRUE
BLUM F,BLUM F,1,NA,FALSE,TRUE
BLUM H,BLUM H,4,NA,FALSE,TRUE
BLUM JN,BLUM J,1,NA,FALSE,FALSE
BLUM L,BLUM L,1,NA,FALSE,TRUE
BLUM LA,BLUM L,2,NA,FALSE,TRUE
BLUM M,BLUM M,1,NA,FALSE,TRUE
BLUMBERG,BLUMBERG,1,NA,FALSE,FALSE
BLUMBERG MARK S,BLUMBERG M,2,NA,FALSE,TRUE
BLUMBERG MS,BLUMBERG M,2,NA,FALSE,TRUE
BLUME A,BLUME A,1,NA,FALSE,TRUE
BLUMENBACH DJF,BLUMENBACH D,1,NA,FALSE,FALSE
BLUMENBERG,BLUMENBERG,3,NA,TRUE,TRUE
BLUMENBERG D,BLUMENBERG D,1,NA,TRUE,TRUE
BLUMENBERG H,BLUMENBERG H,25,NA,FALSE,TRUE
BLUMENBERG HANS,BLUMENBERG H,29,NA,FALSE,TRUE
BLUMENBERG J,BLUMENBERG J,1,NA,TRUE,TRUE
BLUMENBERG REZENSION VON H,BLUMENBERG R,1,NA,TRUE,TRUE
BLUMENFELD DAVID,BLUMENFELD D,1,NA,FALSE,TRUE
BLUMENFELD J,BLUMENFELD J,10,NA,FALSE,TRUE
BLUMENKRANZ M,BLUMENKRANZ M,1,NA,FALSE,TRUE
BLUMENTHAL AL,BLUMENTHAL A,1,NA,FALSE,TRUE
BLUMENTHAL H,BLUMENTHAL H,1,NA,FALSE,TRUE
BLUMER H,BLUMER H,2,NA,FALSE,TRUE
BLUMONBERG HANS,BLUMONBERG H,1,NA,FALSE,FALSE
BLUMSON B,BLUMSON B,1,NA,FALSE,TRUE
BLUNDEN A,BLUNDEN A,2,NA,FALSE,TRUE
BLUNT A,BLUNT A,1,NA,FALSE,TRUE
BLUST FK,BLUST F,1,NA,FALSE,TRUE
BLUST FRANZKARL,BLUST F,1,NA,FALSE,TRUE
BLUSTEIN J,BLUSTEIN J,1,NA,FALSE,TRUE
BLYTHE MARK A,BLYTHE M,1,NA,FALSE,FALSE
BO MOU,BO M,1,NA,FALSE,FALSE
BOARDMAN WS,BOARDMAN W,1,NA,FALSE,TRUE
BOAS F,BOAS F,2,NA,FALSE,FALSE
BOB P,BOB P,1,NA,FALSE,TRUE
BOBBIO N,BOBBIO N,4,NA,FALSE,TRUE
BOBBIO NORBERTO,BOBBIO N,6,NA,FALSE,TRUE
BOBKO A,BOBKO A,1,NA,FALSE,FALSE
BOBONICH,BOBONICH,1,NA,TRUE,TRUE
BOBONICH CHRIS,BOBONICH C,1,NA,FALSE,TRUE
BOBRINSKAYA E,BOBRINSKAYA E,1,NA,FALSE,TRUE
BOBRO M,BOBRO M,1,NA,FALSE,TRUE
BOBRYK JERZY,BOBRYK J,1,NA,FALSE,FALSE
BOBURG F,BOBURG F,1,NA,FALSE,TRUE
BOBZIEN SUSANNE,BOBZIEN S,1,NA,FALSE,FALSE
BOCCA E,BOCCA E,2,NA,FALSE,TRUE
BOCCA MC,BOCCA M,7,NA,FALSE,FALSE
BOCCACCINBI F,BOCCACCINBI F,1,NA,TRUE,TRUE
BOCCACCINI F,BOCCACCINI F,2,NA,FALSE,TRUE
BOCCACCINI FEDERICO,BOCCACCINI F,1,NA,FALSE,TRUE
BOCCHI G,BOCCHI G,1,NA,FALSE,TRUE
BOCHAROV A,BOCHAROV A,11,NA,FALSE,TRUE
BOCHAROV V,BOCHAROV V,1,NA,FALSE,TRUE
BOCHENSKI I M,BOCHENSKI I,2,NA,FALSE,TRUE
BOCHENSKI IM,BOCHENSKI I,1,NA,FALSE,FALSE
BOCHENSKI J,BOCHENSKI J,1,NA,FALSE,TRUE
BOCHENSKI JM,BOCHENSKI J,1,NA,FALSE,TRUE
BOCHNER A,BOCHNER A,1,NA,FALSE,FALSE
BOCK PETRA,BOCK P,1,NA,FALSE,FALSE
BOCK T,BOCK T,1,NA,FALSE,FALSE
BOCKELMAN P,BOCKELMAN P,1,NA,FALSE,TRUE
BOCKENFORDE ERNST WOLFGANG,BOCKENFORDE E,1,NA,FALSE,FALSE
BOCKENFORDE ERNSTWOLFGANG,BOCKENFORDE E,1,NA,FALSE,TRUE
BOCKENFORDE W,BOCKENFORDE W,1,NA,TRUE,TRUE
BOCKENHEIMER E,BOCKENHEIMER E,1,NA,FALSE,TRUE
BOCKLER A,BOCKLER A,1,NA,FALSE,TRUE
BOCKMORS S,BOCKMORS S,1,NA,FALSE,TRUE
BODAMMER T,BODAMMER T,1,NA,FALSE,FALSE
BODDICE R,BODDICE R,1,NA,FALSE,TRUE
BODE B H,BODE B,1,NA,FALSE,FALSE
BODE S,BODE S,2,NA,FALSE,TRUE
BODEA C,BODEA C,17,NA,FALSE,TRUE
BODEA OC,BODEA O,5,NA,TRUE,TRUE
BODEI R,BODEI R,9,NA,FALSE,TRUE
BODEI REMO,BODEI R,1,NA,FALSE,TRUE
BODEN M,BODEN M,2,NA,FALSE,FALSE
BODEN MA,BODEN M,6,NA,FALSE,TRUE
BODERSEN A,BODERSEN A,1,NA,FALSE,FALSE
BODHI B,BODHI B,4,NA,FALSE,TRUE
BODHI BHIKKHU,BODHI B,2,NA,FALSE,TRUE
BODHI BHIKKU,BODHI B,1,NA,FALSE,TRUE
BODIN J,BODIN J,1,NA,FALSE,FALSE
BODIN JEAN,BODIN J,1,NA,FALSE,FALSE
BODLER BENJAMIN W SHARL,BODLER B,1,NA,TRUE,TRUE
BODRERO E,BODRERO E,1,NA,FALSE,TRUE
BODY,BODY,1,NA,FALSE,FALSE
BOE TD,BOE T,1,NA,FALSE,FALSE
BOECHL J,BOECHL J,1,NA,FALSE,TRUE
BOECIO AMTS,BOECIO A,1,NA,FALSE,TRUE
BOECKH ALBRECHT,BOECKH A,1,NA,FALSE,TRUE
BOECKH AUGUST,BOECKH A,1,NA,FALSE,FALSE
BOECKLER R,BOECKLER R,1,NA,FALSE,TRUE
BOEDEKER EC,BOEDEKER E,12,NA,FALSE,TRUE
BOEHLICH W,BOEHLICH W,1,NA,FALSE,TRUE
BOEHM G,BOEHM G,5,NA,FALSE,TRUE
BOEHM GOTTFRI,BOEHM G,1,NA,FALSE,TRUE
BOEHM GOTTFRIED,BOEHM G,3,NA,FALSE,TRUE
BOEHM M,BOEHM M,24,NA,FALSE,FALSE
BOEHM R,BOEHM R,49,NA,FALSE,TRUE
BOEHM RUDOLF,BOEHM R,26,NA,FALSE,TRUE
BOEHME RUDOLF,BOEHME R,2,NA,FALSE,TRUE
BOELDERL A,BOELDERL A,1,NA,FALSE,TRUE
BOELEN B,BOELEN B,2,NA,FALSE,TRUE
BOELEN B J,BOELEN B,1,NA,FALSE,TRUE
BOELEN BJ,BOELEN B,1,NA,FALSE,TRUE
BOELHAUVE U,BOELHAUVE U,1,NA,FALSE,TRUE
BOELITZ O,BOELITZ O,1,NA,FALSE,FALSE
BOELLA L,BOELLA L,39,NA,FALSE,TRUE
BOER DE,BOER D,2,NA,TRUE,TRUE
BOER SE,BOER S,1,NA,FALSE,TRUE
BOEREFIJN WIM,BOEREFIJN W,1,NA,FALSE,TRUE
BOERI M,BOERI M,1,NA,FALSE,TRUE
BOERO HEDY,BOERO H,1,NA,FALSE,TRUE
BOETHIUS,BOETHIUS,1,NA,FALSE,TRUE
BOETHIUS ANCIUS,BOETHIUS A,1,NA,FALSE,FALSE
BOETTCHER JAMES,BOETTCHER J,1,NA,FALSE,FALSE
BOEVE BF,BOEVE B,1,NA,FALSE,TRUE
BOEVE L,BOEVE L,2,NA,FALSE,TRUE
BOEVE LIEVEN,BOEVE L,2,NA,FALSE,TRUE
BOEY C,BOEY C,1,NA,FALSE,TRUE
BOEY K,BOEY K,1,NA,FALSE,FALSE
BOEY KOEN,BOEY K,1,NA,FALSE,TRUE
BOEYINK DAVID E,BOEYINK D,1,NA,FALSE,TRUE
BOFFI S,BOFFI S,1,NA,FALSE,TRUE
BOFILL J,BOFILL J,1,NA,FALSE,TRUE
BOFRE ZH,BOFRE Z,1,NA,FALSE,TRUE
BOGARD W,BOGARD W,1,NA,FALSE,TRUE
BOGART KR,BOGART K,1,NA,FALSE,TRUE
BOGDAN R J,BOGDAN R,1,NA,FALSE,TRUE
BOGDANDY A V,BOGDANDY A,1,NA,FALSE,TRUE
BOGDANOV A,BOGDANOV A,1,NA,FALSE,TRUE
BOGELBURROUGHS NICHOLAS,BOGELBURROUGHS N,1,NA,FALSE,TRUE
BOGENSCHUTZ MP,BOGENSCHUTZ M,1,NA,FALSE,TRUE
BOGGS C,BOGGS C,1,NA,FALSE,TRUE
BOGH M,BOGH M,1,NA,FALSE,TRUE
BOGHOSSIAN F,BOGHOSSIAN F,1,NA,TRUE,TRUE
BOGHOSSIAN P,BOGHOSSIAN P,16,NA,FALSE,TRUE
BOGHOSSIAN P A,BOGHOSSIAN P,1,NA,FALSE,TRUE
BOGHOSSIAN PA,BOGHOSSIAN P,18,NA,FALSE,TRUE
BOGHOSSIAN PAUL,BOGHOSSIAN P,2,NA,FALSE,TRUE
BOGOMILOVA N,BOGOMILOVA N,20,NA,FALSE,TRUE
BOGOST I,BOGOST I,10,NA,FALSE,TRUE
BOGUE R,BOGUE R,1,NA,FALSE,TRUE
BOGUE RONALD,BOGUE R,2,NA,FALSE,FALSE
BOGUES ANTHONY,BOGUES A,1,NA,FALSE,FALSE
BOHL V,BOHL V,1,NA,FALSE,TRUE
BOHLE F,BOHLE F,1,NA,FALSE,TRUE
BOHLE R,BOHLE R,1,NA,FALSE,TRUE
BOHLEN S,BOHLEN S,1,NA,FALSE,TRUE
BOHLMAN P V,BOHLMAN P,1,NA,FALSE,TRUE
BOHLMAN PHILIP V,BOHLMAN P,1,NA,FALSE,FALSE
BOHM D,BOHM D,14,NA,FALSE,TRUE
BOHM DAVID,BOHM D,3,NA,FALSE,TRUE
BOHM DJ,BOHM D,1,NA,FALSE,TRUE
BOHM E,BOHM E,1,NA,FALSE,TRUE
BOHM F,BOHM F,1,NA,FALSE,TRUE
BOHM G,BOHM G,1,NA,FALSE,TRUE
BOHMAN JAMES,BOHMAN J,1,NA,FALSE,TRUE
BOHMBAWERK EUGEN,BOHMBAWERK E,1,NA,FALSE,TRUE
BOHME,BOHME,1,NA,TRUE,TRUE
BOHME G,BOHME G,16,NA,FALSE,TRUE
BOHME GERNOT,BOHME G,16,NA,FALSE,TRUE
BOHME H,BOHME H,1,NA,FALSE,TRUE
BOHME J,BOHME J,2,NA,FALSE,TRUE
BOHMER ANSELM,BOHMER A,2,NA,FALSE,TRUE
BOHNSACK R,BOHNSACK R,1,NA,FALSE,FALSE
BOHNSACK RALF,BOHNSACK R,1,NA,FALSE,TRUE
BOHR N,BOHR N,6,NA,FALSE,TRUE
BOHR N H D,BOHR N,1,NA,FALSE,FALSE
BOHRER KH,BOHRER K,2,NA,FALSE,TRUE
BOHUS M,BOHUS M,1,NA,FALSE,TRUE
BOI L,BOI L,117,NA,FALSE,TRUE
BOIA L,BOIA L,1,NA,FALSE,FALSE
BOICE R,BOICE R,1,NA,FALSE,TRUE
BOIES MARIO,BOIES M,1,NA,FALSE,FALSE
BOIREL RENE,BOIREL R,1,NA,FALSE,FALSE
BOIS D,BOIS D,1,NA,FALSE,TRUE
BOIS Y A,BOIS Y,1,NA,FALSE,FALSE
BOIS YVEALAIN,BOIS Y,1,NA,FALSE,TRUE
BOISEN AT,BOISEN A,2,NA,FALSE,TRUE
BOISSE LOUIS,BOISSE L,1,NA,FALSE,TRUE
BOISVERT D R,BOISVERT D,1,NA,FALSE,TRUE
BOISVERT RAYMOND,BOISVERT R,1,NA,FALSE,TRUE
BOISVERT RD,BOISVERT R,1,NA,FALSE,TRUE
BOITEN FA,BOITEN F,1,NA,FALSE,TRUE
BOJANIC P,BOJANIC P,43,NA,FALSE,TRUE
BOJNER HORWITZ E,BOJNER H,1,NA,FALSE,TRUE
BOK N DEN,BOK N,1,NA,FALSE,TRUE
BOKHENSKIY Y M,BOKHENSKIY Y,1,NA,FALSE,TRUE
BOKHOVE NIELS W,BOKHOVE N,1,NA,FALSE,TRUE
BOKHOVE NW,BOKHOVE N,1,NA,FALSE,TRUE
BOKKON I,BOKKON I,1,NA,FALSE,TRUE
BOLAFFI A,BOLAFFI A,1,NA,FALSE,FALSE
BOLAND GJP,BOLAND G,1,NA,FALSE,TRUE
BOLANDER T,BOLANDER T,1,NA,FALSE,TRUE
BOLDT J,BOLDT J,15,NA,FALSE,TRUE
BOLDYREV IA,BOLDYREV I,1,NA,FALSE,TRUE
BOLELAVSKY R,BOLELAVSKY R,1,NA,FALSE,TRUE
BOLENDER J,BOLENDER J,1,NA,FALSE,TRUE
BOLER JOHN F,BOLER J,1,NA,FALSE,FALSE
BOLIVAR SIMON,BOLIVAR S,1,NA,FALSE,TRUE
BOLK L,BOLK L,1,NA,FALSE,TRUE
BOLLAND GJP,BOLLAND G,1,NA,FALSE,TRUE
BOLLAS C,BOLLAS C,1,NA,FALSE,FALSE
BOLLES RC,BOLLES R,1,NA,FALSE,TRUE
BOLLNOW LOGIK OTTO FRIEDRICH,BOLLNOW L,1,NA,TRUE,TRUE
BOLLNOW O,BOLLNOW O,2,NA,FALSE,TRUE
BOLLNOW O E,BOLLNOW O,1,NA,FALSE,TRUE
BOLLNOW O F,BOLLNOW O,11,NA,FALSE,TRUE
BOLLNOW OF,BOLLNOW O,26,NA,FALSE,TRUE
BOLLNOW OTTO F,BOLLNOW O,3,NA,FALSE,TRUE
BOLLNOW OTTO FRIEDRICH,BOLLNOW O,8,NA,FALSE,TRUE
BOLLNOW R,BOLLNOW R,1,NA,TRUE,TRUE
BOLMAIN TH,BOLMAIN T,1,NA,FALSE,TRUE
BOLMAIN THOMAS,BOLMAIN T,1,NA,FALSE,TRUE
BOLNOW F O,BOLNOW F,1,NA,TRUE,TRUE
BOLOGH ROSALYN,BOLOGH R,3,NA,FALSE,TRUE
BOLOGH ROSLYN WALLACH,BOLOGH R,1,NA,FALSE,FALSE
BOLTANSKI,BOLTANSKI,1,NA,TRUE,TRUE
BOLTANSKI L,BOLTANSKI L,6,NA,FALSE,TRUE
BOLTE GERHARD,BOLTE G,1,NA,FALSE,FALSE
BOLTE MARTIN,BOLTE M,1,NA,FALSE,TRUE
BOLTER JAY DAVID,BOLTER J,2,NA,FALSE,FALSE
BOLTON C,BOLTON C,1,NA,FALSE,TRUE
BOLTON D,BOLTON D,2,NA,FALSE,TRUE
BOLTON J,BOLTON J,1,NA,FALSE,FALSE
BOLTON JONATHAN,BOLTON J,2,NA,FALSE,TRUE
BOLTON S C,BOLTON S,1,NA,FALSE,FALSE
BOLTZ C L,BOLTZ C,1,NA,FALSE,TRUE
BOLTZMANN L,BOLTZMANN L,2,NA,FALSE,TRUE
BOLY M,BOLY M,2,NA,FALSE,TRUE
BOLZANO,BOLZANO,2,NA,TRUE,TRUE
BOLZANO B,BOLZANO B,20,NA,FALSE,TRUE
BOLZANO BERNARD,BOLZANO B,7,NA,FALSE,TRUE
BOMPAS A,BOMPAS A,1,NA,FALSE,TRUE
BONACINA G,BONACINA G,1,NA,FALSE,TRUE
BONACKER T,BONACKER T,1,NA,FALSE,TRUE
BONAN R,BONAN R,1,NA,FALSE,TRUE
BONAN RONALD,BONAN R,3,NA,FALSE,TRUE
BONANNO GA,BONANNO G,1,NA,FALSE,FALSE
BONATO B,BONATO B,1,NA,FALSE,FALSE
BONATO M,BONATO M,1,NA,FALSE,TRUE
BONATTI W,BONATTI W,1,NA,FALSE,FALSE
BONAVENTURA,BONAVENTURA,2,NA,TRUE,TRUE
BONAVENTURE ST,BONAVENTURE S,1,NA,TRUE,TRUE
BONAZZI B,BONAZZI B,1,NA,FALSE,TRUE
BOND M,BOND M,1,NA,FALSE,TRUE
BOND OLIVER,BOND O,1,NA,FALSE,TRUE
BOND T,BOND T,1,NA,FALSE,FALSE
BONDECKAKRZYKOWI,BONDECKAKRZYKOWI,1,NA,FALSE,FALSE
BONDELI M,BONDELI M,1,NA,FALSE,TRUE
BONDESON W,BONDESON W,1,NA,FALSE,TRUE
BONDOR G,BONDOR G,12,NA,FALSE,FALSE
BONDOR GEORGE,BONDOR G,1,NA,FALSE,TRUE
BONDURANT H,BONDURANT H,1,NA,FALSE,FALSE
BONECKAJA HK,BONECKAJA H,1,NA,TRUE,TRUE
BONECKAJA NK,BONECKAJA N,1,NA,FALSE,TRUE
BONESIO LUISA,BONESIO L,1,NA,FALSE,TRUE
BONETE E,BONETE E,1,NA,FALSE,FALSE
